Date,Count,Hour,Seasons,FunctionDay,R_S,Cnt_LagD7,Cnt_LagD14,Cnt_LagW2,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,DewPoint_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Weekday,Workingday,RushHour,TempGroup
2017-12-09,289,22,Winter,Yes,0,354,,,298,0.8,51,1.4,1848,-8.2,0,0,0,0,5,0,0,Cold
2017-12-09,265,23,Winter,Yes,0,366,,,321,-0.1,55,0.7,1654,-8,0,0,0,0,5,0,0,Very Cold
2017-12-10,326,0,Winter,Yes,0,342,,,289,-0.5,55,0.6,1655,-8.4,0,0,0,0,5,0,0,Very Cold
2017-12-10,280,1,Winter,Yes,0,227,,,265,-0.1,54,1.3,1570,-8.3,0,0,0,0,5,0,0,Very Cold
2017-12-10,243,2,Winter,Yes,0,228,,,326,-0.2,55,1,1629,-8.1,0,0,0,0,6,0,0,Very Cold
2017-12-10,169,3,Winter,Yes,0,117,,,280,-0.2,54,0.5,1747,-8.4,0,0,0,0,6,0,0,Very Cold
2017-12-10,71,4,Winter,Yes,0,76,,,243,0.2,52,0.7,1726,-8.5,0,0,0,0,6,0,0,Cold
2017-12-10,13,5,Winter,Yes,0,32,,,169,0.3,53,0.5,1748,-8.1,0,0,0,0,6,0,0,Cold
2017-12-10,9,6,Winter,Yes,0,13,,,71,0.4,52,1.6,1816,-8.3,0,0,0,0,6,0,0,Cold
2017-12-10,20,7,Winter,Yes,7,22,,,13,0.3,74,1,178,-3.7,0,0,0.7,0,6,0,0,Cold
2017-12-10,35,8,Winter,Yes,29.5,85,,,9,-0.5,90,0.9,91,-1.9,0,2.5,2.7,0,6,0,0,Very Cold
2017-12-10,31,9,Winter,Yes,40,152,,,20,-0.4,92,1.1,121,-1.5,0,0,4,0,6,0,0,Very Cold
2017-12-10,19,10,Winter,Yes,41,200,,,35,-0.2,90,1.2,378,-1.6,0,0,4.1,0,6,0,0,Very Cold
2017-12-10,58,11,Winter,Yes,44.6,273,,,31,0.2,90,1,305,-1.2,0,1.6,4.3,0,6,0,0,Cold
2017-12-10,119,12,Winter,Yes,43,333,,,19,0.5,91,0.4,143,-0.8,0,0,4.3,0,6,0,0,Cold
2017-12-10,182,13,Winter,Yes,39,495,,,58,0.9,92,0.9,137,-0.2,0.03,0,3.9,0,6,0,0,Cold
2017-12-10,235,14,Winter,Yes,31,563,,,119,2.3,88,0.3,245,0.5,0.28,0,3.1,0,6,0,0,Cold
2017-12-10,180,15,Winter,Yes,21,621,,,182,3.3,87,1.1,230,1.3,0.54,0,2.1,0,6,0,0,Cold
2017-12-10,214,16,Winter,Yes,14,598,,,235,4.2,85,0.7,325,1.8,0.65,0,1.4,0,6,0,0,Cold
2017-12-10,226,17,Winter,Yes,10,545,,,180,6.7,63,4.5,715,0.1,0.35,0,1,0,6,0,0,Cold
2017-12-10,210,18,Winter,Yes,5,443,,,214,5.4,71,3.5,622,0.5,0.2,0,0.5,0,6,0,0,Cold
2017-12-10,181,19,Winter,Yes,4,422,,,226,3.6,65,4.3,1061,-2.3,0.03,0,0.4,0,6,0,0,Cold
2017-12-10,165,20,Winter,Yes,0,397,,,210,2,61,3,2000,-4.7,0,0,0,0,6,0,0,Cold
2017-12-10,167,21,Winter,Yes,0,385,,,181,1.6,53,4,2000,-6.9,0,0,0,0,6,0,0,Cold
2017-12-10,152,22,Winter,Yes,0,350,,,165,0.6,57,3.9,1954,-6.9,0,0,0,0,6,0,0,Cold
2017-12-10,148,23,Winter,Yes,0,303,,,167,0,59,3,1862,-7,0,0,0,0,6,0,0,Very Cold
2017-12-11,125,0,Winter,Yes,0,285,,,152,-1,56,4.7,2000,-8.6,0,0,0,0,6,0,0,Very Cold
2017-12-11,111,1,Winter,Yes,0,186,,,148,-1.4,43,4.3,2000,-12.3,0,0,0,0,6,0,0,Very Cold
2017-12-11,67,2,Winter,Yes,0,112,,,125,-2.5,39,3.4,2000,-14.5,0,0,0,1,0,1,0,Very Cold
2017-12-11,45,3,Winter,Yes,0,65,,,111,-3.4,36,3.8,2000,-16.3,0,0,0,1,0,1,0,Very Cold
2017-12-11,44,4,Winter,Yes,0,41,,,67,-4.2,35,3.4,2000,-17.4,0,0,0,1,0,1,0,Very Cold
2017-12-11,86,5,Winter,Yes,0,82,,,45,-4.7,38,2.4,2000,-16.8,0,0,0,1,0,1,0,Very Cold
2017-12-11,136,6,Winter,Yes,0,200,,,44,-5.2,35,3.2,2000,-18.3,0,0,0,1,0,1,0,Very Cold
2017-12-11,325,7,Winter,Yes,0,498,,,86,-5.6,38,3.2,1974,-17.6,0,0,0,1,0,1,1,Very Cold
2017-12-11,653,8,Winter,Yes,0,937,,,136,-5.9,39,2.9,1979,-17.6,0,0,0,1,0,1,1,Very Cold
2017-12-11,326,9,Winter,Yes,0,509,,,325,-6,39,3.1,1996,-17.7,0,0,0,1,0,1,0,Very Cold
2017-12-11,212,10,Winter,Yes,0,311,,,653,-6,38,3.6,1994,-18,0.01,0,0,1,0,1,0,Very Cold
2017-12-11,226,11,Winter,Yes,0,379,,,326,-5.9,36,5.1,1941,-18.6,0.1,0,0,1,0,1,0,Very Cold
2017-12-11,247,12,Winter,Yes,0,393,,,212,-5.3,32,4.5,2000,-19.4,0.62,0,0,1,0,1,0,Very Cold
2017-12-11,241,13,Winter,Yes,0,391,,,226,-4.7,36,3.8,2000,-17.5,1,0,0,1,0,1,0,Very Cold
2017-12-11,253,14,Winter,Yes,0,338,,,247,-5.2,33,4.6,1973,-19,1.26,0,0,1,0,1,0,Very Cold
2017-12-11,269,15,Winter,Yes,0,341,,,241,-5.4,32,5.1,1986,-19.5,1.24,0,0,1,0,1,0,Very Cold
2017-12-11,277,16,Winter,Yes,0,375,,,253,-5.4,31,4.1,1945,-19.9,1.13,0,0,1,0,1,0,Very Cold
2017-12-11,361,17,Winter,Yes,0,515,,,269,-5.5,33,4.5,2000,-19.2,0.92,0,0,1,0,1,1,Very Cold
2017-12-11,557,18,Winter,Yes,0,807,,,277,-6,40,4,2000,-17.4,0.55,0,0,1,0,1,1,Very Cold
2017-12-11,371,19,Winter,Yes,0,568,,,361,-7.1,44,4.2,2000,-17.3,0.18,0,0,0,0,1,1,Very Cold
2017-12-11,254,20,Winter,Yes,0,398,,,557,-7.9,43,3.3,2000,-18.3,0,0,0,0,0,1,0,Very Cold
2017-12-11,266,21,Winter,Yes,0,397,,,371,-8.6,45,3.9,2000,-18.4,0,0,0,0,0,1,0,Very Cold
2017-12-11,222,22,Winter,Yes,0,353,,,254,-9.3,49,3.8,2000,-18,0,0,0,0,0,1,0,Very Cold
2017-12-11,174,23,Winter,Yes,0,248,,,266,-9.7,51,2.5,2000,-17.9,0,0,0,0,0,1,0,Very Cold
2017-12-12,133,0,Winter,Yes,0,216,,,222,-10.2,50,3,2000,-18.6,0,0,0,0,0,1,0,Very Cold
2017-12-12,127,1,Winter,Yes,0,198,,,174,-10.7,53,1.2,2000,-18.4,0,0,0,0,0,1,0,Very Cold
2017-12-12,95,2,Winter,Yes,0,124,,,133,-11,51,1.1,2000,-19.1,0,0,0,0,1,1,0,Very Cold
2017-12-12,54,3,Winter,Yes,0,62,,,127,-11.2,51,1.1,2000,-19.3,0,0,0,0,1,1,0,Very Cold
2017-12-12,46,4,Winter,Yes,0,42,,,95,-11.5,50,0.7,2000,-19.8,0,0,0,0,1,1,0,Very Cold
2017-12-12,65,5,Winter,Yes,0,82,,,54,-11.6,50,2.2,1995,-19.9,0,0,0,0,1,1,0,Very Cold
2017-12-12,104,6,Winter,Yes,0,172,,,46,-11.6,47,2.1,1982,-20.6,0,0,0,0,1,1,0,Very Cold
2017-12-12,280,7,Winter,Yes,0,381,,,65,-11.6,45,2.8,1951,-21.1,0,0,0,0,1,1,1,Very Cold
2017-12-12,580,8,Winter,Yes,0,812,,,104,-11.8,47,2.5,1973,-20.8,0,0,0,0,1,1,1,Very Cold
2017-12-12,275,9,Winter,Yes,0,462,,,280,-12.1,50,2.3,1929,-20.4,0,0,0,0,1,1,0,Very Cold
2017-12-12,184,10,Winter,Yes,0,269,,,580,-12.3,52,1.3,1914,-20.1,0,0,0,0,1,1,0,Very Cold
2017-12-12,201,11,Winter,Yes,0,334,,,275,-11.8,46,2.9,1956,-21.1,0.1,0,0,0,1,1,0,Very Cold
2017-12-12,228,12,Winter,Yes,0,321,,,184,-10.5,45,3.3,1855,-20.1,0.6,0,0,0,1,1,0,Very Cold
2017-12-12,225,13,Winter,Yes,0,325,,,201,-9.4,42,3.1,1815,-19.9,0.93,0,0,0,1,1,0,Very Cold
2017-12-12,258,14,Winter,Yes,0,334,,,228,-8.3,35,2.9,1967,-21,1.14,0,0,1,1,1,0,Very Cold
2017-12-12,250,15,Winter,Yes,0,353,,,225,-6.9,37,2.4,1955,-19.1,1.22,0,0,1,1,1,0,Very Cold
2017-12-12,248,16,Winter,Yes,0,435,,,258,-5.4,32,2,1930,-19.5,1.12,0,0,1,1,1,0,Very Cold
2017-12-12,305,17,Winter,Yes,0,529,,,250,-5.8,30,2.8,2000,-20.6,0.92,0,0,1,1,1,1,Very Cold
2017-12-12,529,18,Winter,Yes,0,789,,,248,-6,29,2.8,1983,-21.2,0.58,0,0,1,1,1,1,Very Cold
2017-12-12,350,19,Winter,Yes,0,597,,,305,-7,32,2.6,2000,-20.9,0.19,0,0,1,1,1,1,Very Cold
2017-12-12,260,20,Winter,Yes,0,418,,,529,-7.7,36,1,2000,-20.2,0,0,0,1,1,1,0,Very Cold
2017-12-12,270,21,Winter,Yes,0,415,,,350,-8.2,43,1.1,2000,-18.5,0,0,0,0,1,1,0,Very Cold
2017-12-12,256,22,Winter,Yes,0,393,,,260,-8.4,42,1,2000,-19,0,0,0,0,1,1,0,Very Cold
2017-12-12,173,23,Winter,Yes,0,244,,,270,-8.8,43,1.4,1999,-19.1,0,0,0,0,1,1,0,Very Cold
2017-12-13,168,0,Winter,Yes,0,145,,,256,-9,45,1.3,1999,-18.7,0,0,0,0,1,1,0,Very Cold
2017-12-13,183,1,Winter,Yes,0,144,,,173,-9.3,47,2.1,2000,-18.5,0,0,0,0,1,1,0,Very Cold
2017-12-13,120,2,Winter,Yes,0,117,,,168,-9.5,48,1.3,1996,-18.4,0,0,0,0,2,1,0,Very Cold
2017-12-13,79,3,Winter,Yes,0,78,,,183,-10.2,52,1.6,1997,-18.2,0,0,0,0,2,1,0,Very Cold
2017-12-13,41,4,Winter,Yes,0,58,,,120,-10.4,53,1.8,1949,-18.1,0,0,0,0,2,1,0,Very Cold
2017-12-13,68,5,Winter,Yes,0,87,,,79,-10.9,55,1.8,1913,-18.1,0,0,0,0,2,1,0,Very Cold
2017-12-13,109,6,Winter,Yes,0,142,,,41,-11.4,58,1.3,1907,-18,0,0,0,0,2,1,0,Very Cold
2017-12-13,310,7,Winter,Yes,0,379,,,68,-11.5,58,1.1,1923,-18.1,0,0,0,0,2,1,1,Very Cold
2017-12-13,591,8,Winter,Yes,0,802,,,109,-11.9,57,1.1,1974,-18.7,0,0,0,0,2,1,1,Very Cold
2017-12-13,340,9,Winter,Yes,0,440,,,310,-11.7,53,1.6,1998,-19.3,0,0,0,0,2,1,0,Very Cold
2017-12-13,202,10,Winter,Yes,0,307,,,591,-11.4,47,3.3,2000,-20.4,0,0,0,0,2,1,0,Very Cold
2017-12-13,251,11,Winter,Yes,0,381,,,340,-11.1,46,3.4,1981,-20.4,0.1,0,0,0,2,1,0,Very Cold
2017-12-13,267,12,Winter,Yes,0,405,,,202,-9.5,39,2.1,1875,-20.9,0.6,0,0,1,2,1,0,Very Cold
2017-12-13,251,13,Winter,Yes,0,442,,,251,-8.1,35,1.8,1806,-20.9,0.96,0,0,1,2,1,0,Very Cold
2017-12-13,240,14,Winter,Yes,0,416,,,267,-6.5,30,2.9,1945,-21.2,1.17,0,0,1,2,1,0,Very Cold
2017-12-13,240,15,Winter,Yes,0,412,,,251,-5.8,28,2.9,1887,-21.4,1.23,0,0,1,2,1,0,Very Cold
2017-12-13,278,16,Winter,Yes,0,496,,,240,-4.7,27,2.9,1883,-20.8,1.12,0,0,1,2,1,0,Very Cold
2017-12-13,392,17,Winter,Yes,0,239,,,240,-4.9,26,3.1,1887,-21.5,0.89,0,0,1,2,1,1,Very Cold
2017-12-13,537,18,Winter,Yes,0,204,,,278,-4.5,26,2.2,2000,-21.1,0.56,0,0,1,2,1,1,Very Cold
2017-12-13,373,19,Winter,Yes,0,205,,,392,-5.6,29,1.7,2000,-20.8,0.18,0,0,1,2,1,1,Very Cold
2017-12-13,263,20,Winter,Yes,0,190,,,537,-6.6,33,1.1,2000,-20.2,0,0,0,1,2,1,0,Very Cold
2017-12-13,271,21,Winter,Yes,0,165,,,373,-6.6,31,1.6,2000,-20.9,0,0,0,1,2,1,0,Very Cold
2017-12-13,271,22,Winter,Yes,0,222,,,263,-7.6,35,0.8,2000,-20.4,0,0,0,1,2,1,0,Very Cold
2017-12-13,174,23,Winter,Yes,0,193,,,271,-8.3,39,1,2000,-19.8,0,0,0,1,2,1,0,Very Cold
2017-12-14,171,0,Winter,Yes,0,198,,,271,-8.9,39,0.1,2000,-20.3,0,0,0,1,2,1,0,Very Cold
2017-12-14,170,1,Winter,Yes,0,218,,,174,-9.2,44,0.4,1978,-19.2,0,0,0,0,2,1,0,Very Cold
2017-12-14,107,2,Winter,Yes,0,149,,,171,-9.5,50,0.6,1953,-18,0,0,0,0,3,1,0,Very Cold
2017-12-14,80,3,Winter,Yes,0,102,,,170,-9.8,48,0.8,2000,-18.7,0,0,0,0,3,1,0,Very Cold
2017-12-14,52,4,Winter,Yes,0,62,,,107,-10.6,44,0.8,1903,-20.5,0,0,0,0,3,1,0,Very Cold
2017-12-14,62,5,Winter,Yes,0,83,,,80,-10.7,48,0.4,1651,-19.6,0,0,0,0,3,1,0,Very Cold
2017-12-14,108,6,Winter,Yes,0,137,,,52,-11,50,0.8,1718,-19.4,0,0,0,0,3,1,0,Very Cold
2017-12-14,279,7,Winter,Yes,0,367,,,62,-10.8,48,0.8,1648,-19.6,0,0,0,0,3,1,1,Very Cold
2017-12-14,621,8,Winter,Yes,0,754,,,108,-11,55,0.8,1541,-18.2,0,0,0,0,3,1,1,Very Cold
2017-12-14,305,9,Winter,Yes,0,415,,,279,-10.9,57,1.1,1387,-17.7,0,0,0,0,3,1,0,Very Cold
2017-12-14,189,10,Winter,Yes,0,321,,,621,-10.4,54,1.1,1432,-17.9,0.01,0,0,0,3,1,0,Very Cold
2017-12-14,247,11,Winter,Yes,0,333,,,305,-9.4,44,0.5,1680,-19.4,0.13,0,0,0,3,1,0,Very Cold
2017-12-14,278,12,Winter,Yes,0,431,,,189,-7.7,43,0.9,1555,-18.1,0.35,0,0,0,3,1,0,Very Cold
2017-12-14,282,13,Winter,Yes,0,394,,,247,-6.1,38,1,1587,-18.1,0.52,0,0,1,3,1,0,Very Cold
2017-12-14,294,14,Winter,Yes,0,390,,,278,-4.9,34,1.3,1768,-18.3,0.6,0,0,1,3,1,0,Very Cold
2017-12-14,301,15,Winter,Yes,0,430,,,282,-3.8,32,0.9,1827,-18.1,0.52,0,0,1,3,1,0,Very Cold
2017-12-14,335,16,Winter,Yes,0,471,,,294,-2.7,28,0.7,1857,-18.7,0.65,0,0,1,3,1,0,Very Cold
2017-12-14,382,17,Winter,Yes,0,552,,,301,-2.5,29,1.1,1667,-18.1,0.48,0,0,1,3,1,1,Very Cold
2017-12-14,612,18,Winter,Yes,0,795,,,335,-2.4,28,0.9,1878,-18.4,0.35,0,0,1,3,1,1,Very Cold
2017-12-14,410,19,Winter,Yes,0,507,,,382,-2.9,31,0.6,1723,-17.7,0.09,0,0,1,3,1,1,Very Cold
2017-12-14,277,20,Winter,Yes,0,390,,,612,-3.5,35,1.1,1414,-16.7,0,0,0,1,3,1,0,Very Cold
2017-12-14,316,21,Winter,Yes,0,402,,,410,-4.2,40,0.9,1216,-15.8,0,0,0,1,3,1,0,Very Cold
2017-12-14,309,22,Winter,Yes,0,389,,,277,-4.8,43,1.1,1397,-15.4,0,0,0,0,3,1,0,Very Cold
2017-12-14,211,23,Winter,Yes,0,259,,,316,-4.8,45,0.8,1351,-14.9,0,0,0,0,3,1,0,Very Cold
2017-12-15,227,0,Winter,Yes,0,233,254,243.5,309,-4.9,44,1.1,1369,-15.3,0,0,0,0,3,1,0,Very Cold
2017-12-15,241,1,Winter,Yes,0,230,204,217,211,-5.6,53,1.2,1290,-13.6,0,0,0,0,3,1,0,Very Cold
2017-12-15,162,2,Winter,Yes,0,131,173,152,227,-5.7,53,0.6,1262,-13.7,0,0,0,0,4,1,0,Very Cold
2017-12-15,110,3,Winter,Yes,0,99,107,103,241,-6.3,57,0.4,1148,-13.4,0,0,0,0,4,1,0,Very Cold
2017-12-15,69,4,Winter,Yes,0,71,78,74.5,162,-6.8,58,0.4,1089,-13.6,0,0,0,0,4,1,0,Very Cold
2017-12-15,68,5,Winter,Yes,0,84,100,92,110,-6.9,56,0.5,1111,-14.2,0,0,0,0,4,1,0,Very Cold
2017-12-15,129,6,Winter,Yes,0,158,181,169.5,69,-7.1,59,0.8,1058,-13.7,0,0,0,0,4,1,0,Very Cold
2017-12-15,285,7,Winter,Yes,0,387,460,423.5,68,-7.5,64,0.9,989,-13.1,0,0,0,0,4,1,1,Very Cold
2017-12-15,658,8,Winter,Yes,0,780,930,855,129,-7.4,64,0.7,906,-13,0,0,0,0,4,1,1,Very Cold
2017-12-15,330,9,Winter,Yes,0,395,490,442.5,285,-7,63,0.6,865,-12.8,0,0,0,0,4,1,0,Very Cold
2017-12-15,221,10,Winter,Yes,0,261,339,300,658,-6.6,64,1.1,791,-12.2,0,0,0,0,4,1,0,Very Cold
2017-12-15,279,11,Winter,Yes,0,310,360,335,330,-5.9,60,0.6,691,-12.4,0.09,0,0,0,4,1,0,Very Cold
2017-12-15,309,12,Winter,Yes,0,355,449,402,221,-4.6,52,0.8,648,-12.9,0.34,0,0,0,4,1,0,Very Cold
2017-12-15,325,13,Winter,Yes,0,354,451,402.5,279,-2.9,46,1,809,-12.9,0.42,0,0,0,4,1,0,Very Cold
2017-12-15,329,14,Winter,Yes,0,350,447,398.5,309,-2.5,43,0.7,895,-13.3,0.34,0,0,0,4,1,0,Very Cold
2017-12-15,342,15,Winter,Yes,0,362,463,412.5,325,-1.6,40,0.3,868,-13.4,0.32,0,0,1,4,1,0,Very Cold
2017-12-15,354,16,Winter,Yes,0,401,484,442.5,329,-0.7,39,0.8,826,-12.9,0.35,0,0,1,4,1,0,Very Cold
2017-12-15,464,17,Winter,Yes,0,500,555,527.5,342,0.1,35,1.5,946,-13.5,0.42,0,0,1,4,1,1,Cold
2017-12-15,682,18,Winter,Yes,0,752,862,807,354,0,37,0.6,994,-12.9,0.13,0,0,1,4,1,1,Very Cold
2017-12-15,451,19,Winter,Yes,0,477,600,538.5,464,-0.2,39,0.8,1016,-12.5,0,0,0,1,4,1,1,Very Cold
2017-12-15,320,20,Winter,Yes,0,384,426,405,682,0.1,43,0.9,1485,-11,0,0,0,0,4,1,0,Cold
2017-12-15,300,21,Winter,Yes,0,336,405,370.5,451,0.6,41,1.2,1550,-11.1,0,0,0,0,4,1,0,Cold
2017-12-15,296,22,Winter,Yes,0,347,398,372.5,320,0.9,42,1.2,1113,-10.5,0,0,0,0,4,1,0,Cold
2017-12-15,247,23,Winter,Yes,0,275,323,299,300,0.7,47,2.7,1283,-9.3,0,0,0,0,4,1,0,Cold
2017-12-16,217,0,Winter,Yes,0,267,328,297.5,296,-0.1,49,2,870,-9.5,0,0,0,0,4,1,0,Very Cold
2017-12-16,302,1,Winter,Yes,0,296,308,302,247,-1.3,60,2.5,792,-8,0,0,0,0,4,1,0,Very Cold
2017-12-16,228,2,Winter,Yes,0,237,262,249.5,217,-2.6,73,3.4,787,-6.7,0,0,0,0,5,0,0,Very Cold
2017-12-16,129,3,Winter,Yes,0,169,167,168,302,-3.4,76,2.9,582,-7,0,0,0,0,5,0,0,Very Cold
2017-12-16,80,4,Winter,Yes,0,96,89,92.5,228,-4.1,73,2.1,567,-8.2,0,0,0,0,5,0,0,Very Cold
2017-12-16,45,5,Winter,Yes,0,56,79,67.5,129,-4.5,71,1.6,651,-8.9,0,0,0,0,5,0,0,Very Cold
2017-12-16,66,6,Winter,Yes,0,76,70,73,80,-5,70,2.7,702,-9.6,0,0,0,0,5,0,0,Very Cold
2017-12-16,90,7,Winter,Yes,0,127,146,136.5,45,-5.6,72,2,662,-9.8,0,0,0,0,5,0,0,Very Cold
2017-12-16,190,8,Winter,Yes,0,222,219,220.5,66,-6.1,69,2.9,765,-10.8,0,0,0,0,5,0,0,Very Cold
2017-12-16,195,9,Winter,Yes,0,291,328,309.5,90,-6.7,64,2.1,977,-12.3,0,0,0,0,5,0,0,Very Cold
2017-12-16,201,10,Winter,Yes,0,273,334,303.5,190,-7.3,62,2.6,1112,-13.3,0,0,0,0,5,0,0,Very Cold
2017-12-16,239,11,Winter,Yes,0,351,388,369.5,195,-7.2,47,2.8,1724,-16.6,0.18,0,0,0,5,0,0,Very Cold
2017-12-16,252,12,Winter,Yes,0,427,479,453,201,-6.2,42,2.3,1893,-17,0.52,0,0,0,5,0,0,Very Cold
2017-12-16,296,13,Winter,Yes,0,431,606,518.5,239,-5.2,30,4,1991,-20.1,0.86,0,0,1,5,0,0,Very Cold
2017-12-16,292,14,Winter,Yes,0,486,611,548.5,252,-4.1,28,3.8,1998,-19.9,1.08,0,0,1,5,0,0,Very Cold
2017-12-16,291,15,Winter,Yes,0,569,589,579,296,-3.7,23,4,1980,-21.8,1.12,0,0,1,5,0,0,Very Cold
2017-12-16,258,16,Winter,Yes,0,546,618,582,292,-3.4,22,4.3,1966,-22.1,1.07,0,0,1,5,0,0,Very Cold
2017-12-16,277,17,Winter,Yes,0,481,572,526.5,291,-3.3,22,5,2000,-22,0.86,0,0,1,5,0,0,Very Cold
2017-12-16,212,18,Winter,Yes,0,384,489,436.5,258,-3.3,24,3.5,2000,-21,0.54,0,0,1,5,0,0,Very Cold
2017-12-16,173,19,Winter,Yes,0,275,385,330,277,-4.6,26,2.6,2000,-21.2,0.17,0,0,1,5,0,0,Very Cold
2017-12-16,143,20,Winter,Yes,0,298,359,328.5,212,-5.3,28,3.5,2000,-21,0,0,0,1,5,0,0,Very Cold
2017-12-16,159,21,Winter,Yes,0,321,377,349,173,-6,32,2.4,2000,-20,0,0,0,1,5,0,0,Very Cold
2017-12-16,155,22,Winter,Yes,0,289,354,321.5,143,-6.6,37,3.4,2000,-18.9,0,0,0,1,5,0,0,Very Cold
2017-12-16,142,23,Winter,Yes,0,265,366,315.5,159,-7.1,39,3.2,2000,-18.7,0,0,0,1,5,0,0,Very Cold
2017-12-17,175,0,Winter,Yes,0,326,342,334,155,-7.6,41,1.6,2000,-18.6,0,0,0,0,5,0,0,Very Cold
2017-12-17,146,1,Winter,Yes,0,280,227,253.5,142,-8,41,2.2,2000,-18.9,0,0,0,0,5,0,0,Very Cold
2017-12-17,132,2,Winter,Yes,0,243,228,235.5,175,-8.1,41,2,2000,-19,0,0,0,0,6,0,0,Very Cold
2017-12-17,100,3,Winter,Yes,0,169,117,143,146,-8.4,40,1.6,2000,-19.6,0,0,0,1,6,0,0,Very Cold
2017-12-17,41,4,Winter,Yes,0,71,76,73.5,132,-8.7,40,2.8,2000,-19.8,0,0,0,1,6,0,0,Very Cold
2017-12-17,31,5,Winter,Yes,0,13,32,22.5,100,-9,40,3.1,2000,-20.1,0,0,0,1,6,0,0,Very Cold
2017-12-17,39,6,Winter,Yes,0,9,13,11,41,-9.5,40,1.9,2000,-20.6,0,0,0,1,6,0,0,Very Cold
2017-12-17,53,7,Winter,Yes,0,20,22,21,31,-9.7,41,3.1,2000,-20.5,0,0,0,0,6,0,0,Very Cold
2017-12-17,94,8,Winter,Yes,0,35,85,60,39,-9.9,42,2.3,2000,-20.4,0,0,0,0,6,0,0,Very Cold
2017-12-17,122,9,Winter,Yes,0,31,152,91.5,53,-10.2,42,2.3,2000,-20.6,0,0,0,0,6,0,0,Very Cold
2017-12-17,142,10,Winter,Yes,0,19,200,109.5,94,-10.7,43,0.9,2000,-20.8,0,0,0,0,6,0,0,Very Cold
2017-12-17,189,11,Winter,Yes,0,58,273,165.5,122,-10.5,38,1.1,1950,-22.1,0.19,0,0,1,6,0,0,Very Cold
2017-12-17,216,12,Winter,Yes,0,119,333,226,142,-8.5,31,1.5,1997,-22.6,0.58,0,0,1,6,0,0,Very Cold
2017-12-17,223,13,Winter,Yes,0,182,495,338.5,189,-7.2,29,1.8,1926,-22.2,0.88,0,0,1,6,0,0,Very Cold
2017-12-17,268,14,Winter,Yes,0,235,563,399,216,-4.9,25,2.6,1966,-21.9,1.08,0,0,1,6,0,0,Very Cold
2017-12-17,278,15,Winter,Yes,0,180,621,400.5,223,-4.5,25,3.2,1989,-21.6,1.14,0,0,1,6,0,0,Very Cold
2017-12-17,256,16,Winter,Yes,0,214,598,406,268,-3.2,26,3.1,1933,-20,1.07,0,0,1,6,0,0,Very Cold
2017-12-17,266,17,Winter,Yes,0,226,545,385.5,278,-2.5,28,2,2000,-18.5,0.85,0,0,1,6,0,0,Very Cold
2017-12-17,204,18,Winter,Yes,0,210,443,326.5,256,-2.7,31,2.3,2000,-17.5,0.54,0,0,1,6,0,0,Very Cold
2017-12-17,157,19,Winter,Yes,0,181,422,301.5,266,-3.8,35,2.4,2000,-17,0.17,0,0,1,6,0,0,Very Cold
2017-12-17,166,20,Winter,Yes,0,165,397,281,204,-4.7,37,1.8,2000,-17.2,0.01,0,0,1,6,0,0,Very Cold
2017-12-17,168,21,Winter,Yes,0,167,385,276,157,-5.6,39,1.1,2000,-17.3,0,0,0,1,6,0,0,Very Cold
2017-12-17,172,22,Winter,Yes,0,152,350,251,166,-6,42,0.8,2000,-16.8,0,0,0,0,6,0,0,Very Cold
2017-12-17,138,23,Winter,Yes,0,148,303,225.5,168,-6.5,45,0.7,2000,-16.4,0,0,0,0,6,0,0,Very Cold
2017-12-18,151,0,Winter,Yes,0,125,285,205,172,-6.6,50,0.6,1990,-15.3,0,0,0,0,6,0,0,Very Cold
2017-12-18,97,1,Winter,Yes,0,111,186,148.5,138,-6.9,53,0.7,2000,-14.8,0,0,0,0,6,0,0,Very Cold
2017-12-18,38,2,Winter,Yes,0,67,112,89.5,151,-5.9,50,0.6,2000,-14.6,0,0,0,0,0,1,0,Very Cold
2017-12-18,32,3,Winter,Yes,0,45,65,55,97,-5.3,48,0.4,1664,-14.6,0,0,0,0,0,1,0,Very Cold
2017-12-18,29,4,Winter,Yes,2,44,41,42.5,38,-5,65,0.4,990,-10.5,0,0,0.2,0,0,1,0,Very Cold
2017-12-18,27,5,Winter,Yes,5.3,86,82,84,32,-5.3,76,1,767,-8.8,0,0.3,0.5,0,0,1,0,Very Cold
2017-12-18,45,6,Winter,Yes,7,136,200,168,29,-5.4,81,0.7,270,-8.1,0,0,0.7,0,0,1,0,Very Cold
2017-12-18,96,7,Winter,Yes,8,325,498,411.5,27,-5.3,81,0.9,923,-8,0,0,0.8,0,0,1,1,Very Cold
2017-12-18,146,8,Winter,Yes,13.4,653,937,795,45,-5.2,85,0.9,271,-7.3,0,0.4,1.3,0,0,1,1,Very Cold
2017-12-18,52,9,Winter,Yes,18,326,509,417.5,96,-5,85,0.7,186,-7.1,0,0,1.8,0,0,1,0,Very Cold
2017-12-18,36,10,Winter,Yes,20,212,311,261.5,146,-4.6,86,1.2,508,-6.5,0,0,2,0,0,1,0,Very Cold
2017-12-18,44,11,Winter,Yes,41.6,226,379,302.5,52,-4.3,89,1,59,-5.8,0,1.6,4,0,0,1,0,Very Cold
