x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,amount,fraud
2.007,0.078,0.392,-0.579,-0.06,0.262,-0.33,-0.43,0.205,-0.171,-0.297,-0.799,0.358,0.603,-0.337,0.149,-0.065,-0.04,3.57,0
-2.166,-0.072,0.13,-0.725,0.204,-0.085,0.389,1.058,1.574,0.062,-0.181,-0.2,-0.739,0.146,-0.449,0.996,0.118,-0.353,35.65,0
-1.746,2.078,-0.659,-1.041,1.205,1.159,0.985,-1.831,-0.132,-0.075,-0.33,-0.793,0.279,-0.023,-0.354,0.1,0.16,0.067,9.81,0
-0.337,0.835,0.206,-0.383,-0.059,-0.331,-1.038,0.313,0.438,0.121,-0.262,-0.599,-0.106,-0.043,-0.242,0.049,0.091,-0.118,1.29,0
-0.919,0.827,1.377,-0.113,0.002,-1.351,0.745,-0.139,0.112,0.197,0.372,0.915,-0.484,0.741,1.077,-0.275,0.021,0.062,34.75,0
0.19,-3.578,-2.022,0.22,-0.048,1.871,-1.191,-0.617,-0.047,1.541,0.327,-0.817,-0.475,-0.083,-0.811,0.036,-0.161,0.117,917.6,0
1.999,-0.73,-0.298,-0.148,-0.095,1.427,1.449,1.158,0.338,0.081,0.171,0.562,0.059,0.137,-0.204,0.705,-0.047,-0.04,66.0,0
1.329,-0.006,0.11,-0.263,-0.186,0.157,1.251,1.122,0.514,0.094,-0.191,-0.563,-0.146,-0.926,0.416,0.983,-0.082,-0.001,34.0,0
-1.554,1.694,-2.9,0.133,0.556,-1.395,0.458,1.844,0.14,-0.032,0.493,0.733,0.202,0.492,-0.184,-0.2,0.395,0.028,360.0,1
2.042,-0.202,-0.071,-1.073,-0.25,0.351,-0.783,-0.689,0.168,-0.257,0.382,1.283,-0.099,0.179,0.278,0.986,-0.102,-0.09,3.37,0
0.614,-2.126,-2.156,0.39,0.236,0.255,-0.351,-1.741,1.145,0.724,0.345,0.454,-0.367,0.393,0.276,-0.171,0.003,0.075,350.0,0
-1.233,0.991,-0.832,-0.995,0.664,0.113,-2.579,0.044,-0.492,-0.107,-0.034,-0.277,0.031,0.496,-0.411,0.704,0.22,0.158,5.29,0
-0.726,1.135,-0.22,-0.021,0.486,0.302,0.607,-0.118,0.071,-0.125,0.164,0.494,0.088,0.146,-0.397,-0.37,0.008,0.086,65.2,0
2.083,-0.14,0.586,-0.47,-0.185,0.827,-1.074,0.336,0.377,-0.252,-0.178,-0.452,0.128,-0.014,0.156,-0.402,-0.038,-0.058,20.45,0
1.13,0.132,-0.014,0.283,0.196,-0.286,0.605,0.792,-0.557,-0.119,-0.145,-0.366,0.179,-0.281,0.054,0.135,0.003,0.003,1.98,0
-1.541,0.202,-1.563,1.151,0.721,-0.747,0.719,0.295,0.296,0.652,0.379,0.558,0.549,0.204,0.264,-0.277,-0.09,0.043,323.5,0
-0.509,0.277,2.673,3.401,0.974,0.212,-0.442,-1.522,-1.057,-0.178,-0.02,-0.095,-0.145,1.03,-0.168,-0.0,0.106,0.156,5.75,0
-1.242,-1.156,-1.639,0.606,0.277,1.324,-0.737,-1.195,-0.776,0.606,0.424,0.808,0.689,0.055,-0.366,0.559,0.02,0.193,361.4,0
2.021,-0.196,0.046,-0.835,-0.172,0.291,-1.017,0.042,0.088,-0.236,0.249,0.727,-0.018,-0.304,0.092,0.494,-0.081,-0.079,19.99,0
-0.563,0.758,0.56,0.686,-1.104,-0.294,-0.594,-0.719,1.135,-0.325,-0.086,0.734,-0.253,0.739,-0.187,-0.602,-0.575,-0.6,250.0,0
-3.551,3.34,-1.981,-0.367,2.714,-0.223,-0.973,0.185,0.595,-0.154,0.11,0.026,0.263,0.043,0.202,-0.21,-0.17,0.057,0.99,0
1.327,-1.499,1.032,3.118,0.66,-2.219,0.469,0.696,0.354,0.063,-0.619,-1.931,0.139,0.917,0.199,-0.641,-0.005,0.041,146.4,0
0.957,-0.16,-1.023,-0.351,0.117,0.427,-0.639,1.623,-1.2,-0.061,0.118,0.189,0.066,0.568,0.13,-0.442,0.053,0.053,82.0,0
2.205,-0.631,-0.274,-0.638,-0.285,0.698,1.858,-1.929,1.162,-0.068,-0.161,-0.167,0.169,-0.545,-0.057,-0.357,-0.061,-0.082,10.0,0
0.834,-0.787,-1.155,-0.074,0.013,0.674,1.01,1.602,-0.468,0.41,0.319,0.538,-0.281,-0.034,0.198,0.584,-0.022,0.063,213.67,0
-0.736,0.543,0.297,-0.165,-0.172,-0.651,-0.716,-0.244,-0.551,0.172,0.2,0.437,-0.126,-0.04,0.31,-0.45,-0.127,-0.121,120.4,0
1.673,-0.365,2.394,4.812,1.114,-0.305,-0.371,-1.814,-1.409,-0.043,0.278,0.806,-0.087,0.745,0.279,0.323,-0.003,-0.04,105.78,0
1.006,-0.694,-1.206,-0.044,0.225,1.168,-1.431,1.153,-0.438,-0.022,0.142,0.335,-0.068,0.132,0.102,0.935,-0.03,0.027,94.88,0
-1.519,0.234,-4.118,2.02,-4.645,-0.014,-1.35,-0.075,0.223,-2.436,1.932,0.002,-6.917,0.375,-2.715,-0.504,2.493,-0.357,2078.08,0
0.992,-0.126,-1.219,0.885,0.487,0.564,-0.463,-2.28,-0.327,-0.166,0.01,0.34,-0.035,0.557,0.344,0.076,0.066,0.031,15.17,0
1.112,-1.352,-1.252,0.148,0.24,0.499,-0.398,0.874,-0.322,-0.414,-0.232,-0.134,-0.02,-0.283,0.225,-0.044,0.067,0.019,90.31,0
2.129,-0.819,2.616,2.715,0.392,-1.327,-0.088,0.032,-0.811,-0.441,-0.07,0.197,-0.104,0.78,0.521,1.034,-0.113,-0.088,68.0,0
-1.432,-1.328,0.682,-0.171,0.225,0.406,0.608,0.376,0.386,-0.322,-0.258,-0.26,-0.336,-1.308,0.761,-0.737,-0.078,0.237,30.0,0
1.7,-0.245,-0.076,0.048,0.192,0.6,-0.594,-0.0,-0.413,-0.012,-0.173,-0.699,0.318,0.508,-0.47,-1.04,0.04,0.016,110.0,0
-3.355,-1.001,-1.568,0.615,1.201,1.381,-0.387,0.569,1.896,-0.798,-0.022,0.495,0.513,-0.209,-0.546,-0.055,-0.936,-0.018,94.86,0
-0.318,1.496,1.15,0.642,0.075,-2.223,-0.477,-0.834,-0.772,-0.112,0.41,1.029,-0.17,0.694,-0.447,0.117,0.031,0.191,38.52,0
-1.563,-0.844,-0.627,-1.18,0.54,-0.626,-1.051,0.025,-0.4,0.371,0.553,1.011,-0.106,0.04,0.102,-0.131,0.211,-0.017,79.0,0
-1.649,-1.715,-8.747,6.518,-0.958,-3.56,-0.107,1.904,2.016,-1.225,-0.621,0.222,0.696,-1.535,-0.606,0.267,1.133,-0.569,1985.0,0
1.18,0.614,-0.038,-1.058,-0.059,-0.226,-1.096,0.475,-0.406,-0.152,-0.013,-0.047,-0.1,0.377,0.603,-0.354,0.026,0.047,1.0,0
1.07,-2.709,-1.37,-0.101,-0.185,0.041,0.483,-0.33,0.692,1.141,0.13,-0.848,-0.039,0.673,-0.668,-0.661,-0.098,0.062,575.94,0
0.889,-1.331,-0.739,0.874,0.286,2.563,-0.887,0.175,1.082,0.204,0.063,0.242,-0.489,-1.28,0.792,-0.375,0.08,0.043,200.0,0
-2.229,-1.178,1.897,-0.249,0.12,0.72,-0.613,-0.509,-0.196,-0.152,0.132,0.51,-0.501,0.217,0.827,-0.24,-0.503,0.266,11.5,0
-0.862,1.076,0.239,-0.488,0.11,-0.522,0.725,0.402,-0.617,0.036,0.17,0.464,-0.249,0.451,0.499,0.676,0.01,-0.094,181.8,0
-0.619,0.359,-1.233,-0.208,-5.566,-1.282,-0.648,-1.34,-2.562,0.567,-2.938,0.015,-0.023,0.427,0.197,1.102,0.027,0.272,138.0,0
0.094,0.318,0.785,0.223,0.092,0.006,0.084,0.35,-0.905,-0.255,-0.025,0.125,0.362,-0.582,-1.013,0.284,-0.091,-0.003,38.95,0
-0.522,1.587,-0.319,-0.071,0.545,-1.806,0.508,0.438,0.893,0.178,0.098,0.242,0.037,0.529,-0.381,0.091,0.216,0.065,7.87,0
-1.593,0.091,0.113,-0.727,0.39,0.011,-1.388,-1.512,-0.043,-0.448,-0.031,-0.075,0.361,-0.009,0.146,-0.184,-0.086,-0.032,94.84,0
-3.606,2.686,0.13,3.547,-5.656,-0.75,-1.86,-0.377,-0.934,-0.773,2.376,-1.539,0.76,3.52,0.34,-0.214,-0.348,0.087,98.74,0
-0.859,0.127,1.244,4.607,0.695,0.549,-0.09,0.384,2.048,0.127,-0.3,-0.534,-0.299,1.105,0.021,1.079,-0.414,-0.191,151.94,0
1.039,-0.276,-1.124,-0.267,0.124,0.904,-1.185,0.732,-0.498,-0.083,0.149,0.391,-0.13,0.382,0.438,-0.245,0.047,0.045,71.4,0
-1.417,0.519,0.389,2.508,1.471,-0.146,-1.465,1.382,-0.256,0.09,0.187,0.425,-0.109,-0.806,0.168,-0.359,0.282,0.03,45.0,0
-0.247,0.696,0.21,0.026,-0.347,-0.317,-0.155,0.799,0.496,0.022,0.327,1.271,0.152,-0.767,-0.675,-0.389,0.528,0.25,214.08,0
-7.057,-4.774,3.366,-2.563,-1.044,1.059,-0.118,-0.459,0.293,-4.247,-1.084,-0.177,4.496,0.824,1.357,0.67,2.232,-1.286,1.0,0
0.65,-0.661,-0.939,0.547,0.083,2.375,2.11,-2.522,-0.225,0.218,-0.407,-0.895,-0.06,0.366,0.306,-0.593,0.03,0.064,222.99,0
-1.345,0.377,-0.257,-0.706,-1.162,0.978,-0.099,1.1,-0.688,-0.113,-0.152,0.145,-0.396,0.777,-0.18,0.673,-1.412,-0.787,74.02,0
0.899,-0.122,-0.639,1.03,0.47,0.026,-0.63,-1.289,-0.696,-0.087,-0.086,-0.209,0.026,-0.005,0.177,-0.084,0.04,0.031,70.0,0
1.421,-0.439,-0.513,-0.145,-0.047,-0.832,0.97,1.045,0.52,0.097,-0.11,-0.359,0.07,-0.648,0.278,-0.409,0.031,0.013,5.67,0
-0.017,0.165,0.512,1.291,0.167,0.666,-0.746,-0.168,1.303,0.138,-0.12,0.083,-0.201,-1.317,0.064,-0.122,-0.071,-0.219,45.0,0
1.424,-1.07,-1.695,-0.882,-0.222,-1.841,1.178,0.69,-0.255,-0.199,-0.337,-0.681,0.135,0.354,0.139,-0.417,0.039,0.038,54.0,0
-0.432,-2.592,-1.449,0.337,-0.171,0.484,1.308,0.62,-0.506,1.664,0.482,-0.332,-0.818,-0.052,0.174,-0.446,-0.086,0.183,850.0,0
1.872,-0.259,-0.565,-1.021,-0.077,1.318,-1.039,0.879,-0.235,-0.149,-0.272,-0.807,0.338,-0.137,-0.495,-0.668,0.028,0.003,62.46,0
1.313,0.079,2.14,3.181,0.805,-0.074,0.011,1.3,0.176,0.031,-0.343,-1.148,0.096,0.946,0.37,0.111,-0.022,0.023,0.89,0
1.783,-0.428,-0.156,-1.266,-0.478,0.486,0.977,0.697,-0.312,0.114,0.36,0.914,-0.14,0.116,0.228,-0.123,-0.039,-0.03,150.0,0
0.144,1.101,1.04,-0.712,-0.137,-0.189,0.949,-0.293,-0.294,0.072,-0.328,-0.74,0.085,0.525,-0.4,0.116,0.232,0.085,2.58,0
-5.767,-8.402,9.881,-5.773,0.722,-1.076,0.114,0.364,1.308,2.493,0.88,-0.13,2.241,0.665,-1.89,-0.121,0.073,0.584,0.0,1
-5.286,4.847,-0.622,-0.605,0.336,3.558,0.315,0.559,-0.208,2.962,-0.924,-1.171,0.151,-0.493,1.051,0.195,2.491,1.575,8.95,0
-4.724,-0.341,-1.558,0.855,2.125,-1.795,-0.659,0.192,0.613,-1.052,0.178,0.588,0.388,-0.193,-0.693,0.208,-0.07,-1.015,119.21,0
-1.057,0.346,0.211,-0.446,0.049,-0.595,-0.309,-1.656,-0.291,0.151,0.109,0.124,0.027,0.519,0.358,-0.518,0.041,0.11,112.97,0
2.163,-1.8,-1.983,0.006,0.187,-0.692,-0.118,-0.523,0.075,-0.4,-0.107,0.138,0.284,-0.384,-0.568,-0.245,0.054,-0.04,38.0,0
-1.368,0.514,-0.978,0.031,0.312,-0.492,1.501,0.878,0.183,0.51,0.076,-0.275,0.372,-0.043,0.443,-0.417,-0.127,0.034,257.47,0
-0.164,0.855,1.824,1.103,0.187,-0.689,0.064,-0.898,-0.886,-0.318,0.192,0.757,-0.24,-1.626,0.003,-0.515,-0.008,-0.003,35.09,0
2.181,-0.733,0.209,0.34,-0.05,-0.278,0.642,-1.314,0.085,-0.561,-0.217,0.131,-0.076,-0.273,0.415,-0.046,0.01,-0.068,11.5,0
-0.988,1.507,-0.377,-0.891,0.172,-0.623,1.438,0.745,-0.096,0.021,-0.19,-0.592,0.103,0.368,-0.1,0.048,-0.113,0.026,49.99,0
-0.018,-0.342,-1.291,-0.683,-0.031,-2.4,-0.466,0.968,0.006,-0.29,-0.031,0.304,0.103,0.576,-0.724,-0.213,0.2,0.164,15.0,0
-1.552,1.782,-0.149,-1.423,0.942,-0.488,0.225,0.642,-0.176,-0.284,0.452,1.046,-0.099,-0.138,-0.38,-0.159,-0.148,0.051,12.0,0
-0.661,0.936,0.361,0.776,0.012,-0.752,-0.107,0.388,0.656,-0.127,-0.395,-1.238,0.041,-1.191,-0.565,-0.032,-0.119,0.066,130.9,0
-0.529,-0.333,-0.386,-0.277,-0.516,-1.784,-0.476,0.379,-0.972,-0.369,-0.203,-0.026,-0.208,-0.332,-0.103,-0.396,-0.622,-0.342,10.0,0
1.864,-0.637,-1.134,-0.253,0.209,1.437,-0.82,0.308,-0.074,-0.217,0.14,0.464,0.258,0.042,-0.471,-0.434,0.044,-0.033,31.16,0
-1.34,0.368,0.926,-0.634,0.144,-1.101,-1.397,-0.227,-0.795,0.075,-0.109,-0.795,0.117,0.118,0.399,-0.73,-0.029,0.064,82.96,0
2.129,0.044,0.403,-0.92,-0.406,0.522,1.029,0.704,0.046,-0.17,0.205,0.806,-0.102,-0.656,0.397,-0.067,-0.015,-0.065,0.89,0
1.92,-0.649,1.862,3.709,0.991,1.173,-0.068,1.128,-0.123,-0.104,-0.198,-0.595,0.388,0.64,-0.333,-0.963,0.069,-0.029,34.99,0
-0.031,0.877,0.514,-1.322,-0.432,0.306,-0.116,0.764,-0.19,-0.257,0.206,1.003,0.003,-0.095,-0.293,-0.218,-0.589,-0.547,42.81,0
0.942,0.064,-0.081,-0.453,-0.156,-0.304,0.706,1.017,-0.549,0.129,-0.36,-1.312,0.135,0.026,0.155,-0.823,0.008,0.05,133.4,0
1.065,-0.278,-0.833,0.571,0.359,1.453,-1.603,-1.556,0.181,-0.28,-0.427,-0.833,0.094,0.045,0.378,-0.506,0.081,0.027,17.65,0
1.808,-0.546,-0.328,-0.004,0.006,1.433,0.96,-0.865,-0.102,0.099,0.19,0.809,-0.067,0.688,0.035,0.732,-0.011,-0.003,98.63,0
1.192,-0.036,-0.476,-0.774,-0.148,-0.194,0.727,0.274,0.229,0.049,0.096,0.24,-0.096,0.443,0.365,1.047,-0.09,-0.002,35.5,0
-0.741,0.837,0.666,-0.738,-0.28,-0.009,-1.234,0.529,-1.054,-0.238,-0.382,-0.861,0.291,-0.041,-0.332,-0.948,-0.061,-0.137,22.96,0
1.138,-1.375,-0.419,-1.104,-0.361,1.027,-0.475,0.03,-0.112,0.706,0.021,-0.71,-0.202,-0.129,-0.259,-0.132,-0.09,0.059,461.55,0
-0.478,0.798,-0.361,0.266,0.163,1.438,2.293,-0.631,-0.737,-0.105,-0.074,0.27,-0.075,0.352,-0.161,-0.482,0.119,0.074,10.0,0
0.233,0.692,0.007,-0.336,-0.232,0.303,0.255,2.014,2.211,0.341,0.289,1.322,-0.237,0.015,-0.764,0.197,0.148,0.026,3.99,0
1.213,0.288,-0.332,-0.752,-0.044,-0.194,-0.076,0.418,0.094,-0.084,-0.239,-0.736,0.119,0.283,0.179,0.078,-0.028,0.02,1.79,0
1.169,-0.216,-0.341,-0.804,-0.088,-0.011,-1.587,0.354,0.495,-0.032,-0.033,-0.325,-0.119,0.034,0.366,1.011,-0.128,-0.01,67.46,0
1.198,-0.904,-1.571,-0.434,0.059,-0.378,-0.103,1.388,-0.274,0.142,0.461,1.173,-0.078,0.449,0.278,-0.045,0.041,0.035,69.0,0
-2.333,2.535,-0.1,-0.593,0.142,0.952,0.555,0.312,0.081,1.214,-0.534,-0.735,-0.005,-0.068,0.254,0.055,0.619,0.105,5.37,0
-0.791,-0.032,1.167,-0.893,-0.191,-0.177,-2.095,-0.887,0.409,0.304,-0.053,-0.24,0.09,-0.385,-0.208,0.132,0.1,-0.009,92.69,0
0.65,-0.669,-0.228,-0.358,-0.105,-0.469,-0.122,0.359,-0.049,0.447,-0.134,-1.073,-0.084,0.03,0.076,0.121,-0.105,0.045,289.9,0
2.096,-0.493,-0.46,-1.41,-0.364,1.768,0.502,0.889,0.749,-0.18,0.015,0.346,0.128,-0.031,0.039,-0.231,0.004,-0.055,5.84,0
-1.922,-0.066,0.648,-0.536,-0.483,-0.086,-0.125,1.607,-0.007,-0.002,-0.157,0.654,0.395,0.407,0.655,-0.138,0.206,-0.298,90.99,0
-1.992,-0.436,0.534,2.04,-1.932,-0.563,-0.049,0.715,0.474,-0.705,1.469,0.351,-0.228,-0.974,-0.531,-0.246,-0.796,-0.246,121.67,0
-1.843,1.725,-0.983,0.187,0.919,0.202,-1.752,-0.629,1.262,-0.312,-0.448,-1.417,-0.069,-0.124,0.314,-0.82,-0.393,-0.032,54.39,0
-1.204,1.574,1.539,3.699,-0.151,0.124,-0.256,1.693,0.234,1.386,-0.367,0.522,-0.357,-0.87,-0.134,0.327,-0.043,-0.855,1.51,0
1.151,0.36,-0.398,-0.158,0.012,-0.131,-0.548,-0.85,-0.613,-0.198,-0.083,-0.075,-0.078,0.382,0.61,0.079,0.005,0.02,7.57,0
1.222,-0.027,-0.434,-0.366,-0.063,0.582,-0.063,-0.087,0.403,-0.073,-0.322,-0.803,0.001,-0.101,0.392,0.21,-0.02,0.015,24.94,0
1.212,0.041,-0.209,-0.073,0.011,0.655,-0.605,-0.017,0.364,-0.127,-0.32,-0.82,-0.072,-0.483,0.578,-0.493,0.03,0.022,28.27,0
-0.367,1.108,-0.17,-1.177,-0.073,-0.36,-0.324,0.912,-0.212,0.082,-0.246,-0.661,0.034,0.65,-0.216,0.053,0.243,0.101,4.99,0
1.192,0.277,-0.366,-0.686,-0.144,-0.131,1.226,1.152,-0.608,-0.069,-0.196,-0.49,0.193,0.422,0.134,0.101,-0.006,0.021,3.47,0
-0.137,0.444,0.225,0.92,0.788,0.616,-0.096,-1.952,0.112,-0.114,0.342,1.095,0.004,-0.237,-0.607,0.429,0.006,0.058,69.24,0
1.992,-0.239,-0.276,-0.152,-0.021,1.114,1.195,0.636,-0.095,-0.128,-0.175,-0.335,0.385,0.586,-0.372,-0.649,0.04,-0.023,8.99,0
-1.569,1.732,-0.566,-0.812,0.286,-0.46,0.021,1.302,0.475,0.002,-0.233,-0.605,0.021,0.663,0.109,-0.649,-0.629,-0.442,2.0,0
-0.239,-2.571,-1.395,1.191,0.259,2.154,1.067,-1.133,-0.456,1.175,0.131,-0.66,-0.454,-0.258,-0.33,0.843,-0.161,0.109,690.12,0
-1.046,-0.3,-1.363,2.539,0.907,0.819,-1.194,-1.133,0.755,0.336,0.343,1.19,0.053,-0.25,0.233,0.121,0.151,0.092,186.43,0
-1.841,0.819,0.507,-1.412,0.357,-0.7,-0.618,-0.572,-1.852,-0.236,0.125,-0.124,0.016,0.506,-0.405,0.317,-0.135,-0.065,266.0,0
-1.746,1.054,-0.202,-0.427,1.105,0.458,-0.059,-0.772,0.149,-0.555,0.21,0.484,0.019,0.323,0.153,0.098,-0.568,-0.273,5.0,0
-6.729,2.831,0.494,0.669,-11.218,-1.963,-1.085,-1.221,0.075,1.816,-6.087,3.45,-0.616,0.364,-1.5,-0.419,1.274,-0.621,1.0,0
-3.203,2.237,-0.018,-0.326,0.329,1.461,-0.178,-0.014,-0.028,0.34,-0.288,-0.375,0.114,-0.988,0.216,0.739,-0.604,-0.202,0.92,0
-3.975,0.582,-3.024,1.241,0.661,-2.753,-0.374,0.959,0.606,-0.657,0.579,1.397,1.045,-0.304,0.005,0.235,0.962,-0.674,454.82,1
1.889,-2.128,-1.32,0.191,-0.022,-1.246,1.106,-0.582,0.484,0.069,-0.291,-0.843,0.13,-1.146,-0.558,-0.46,-0.004,-0.018,224.85,0
-1.207,0.675,0.606,0.237,-0.07,-0.597,1.453,1.146,0.137,-0.083,-0.292,-0.73,0.056,-0.751,0.172,0.134,-0.154,0.052,62.48,0
-0.909,-0.455,0.267,-1.638,-0.342,-0.774,-1.244,0.172,-0.052,0.099,0.218,0.701,-0.239,0.396,-0.144,-0.355,0.094,0.005,19.9,0
-1.859,1.255,0.487,1.392,0.856,0.405,-1.011,0.219,-1.527,0.005,-0.05,0.139,0.115,-1.019,-0.515,0.351,-0.129,0.002,1.0,0
2.092,-0.753,-0.114,1.106,0.327,0.032,-0.488,-1.824,0.097,-0.687,-0.918,-1.956,0.43,-0.559,-0.332,-1.082,0.07,-0.043,1.5,0
0.019,0.824,0.461,-1.041,-0.174,-0.032,-0.06,-0.345,-0.146,-0.04,-0.254,-0.56,0.082,-0.048,-0.502,0.145,0.249,0.097,4.49,0
-0.558,0.903,1.136,-0.761,-0.153,-0.728,-0.935,-0.928,1.034,-0.035,0.165,0.727,-0.318,0.029,-0.052,-0.405,0.342,0.224,21.14,0
2.066,0.179,0.468,-0.802,-0.232,0.436,0.416,0.211,-0.03,-0.142,-0.354,-0.887,0.346,0.518,-0.264,0.174,-0.057,-0.03,0.89,0
-3.115,1.306,-0.485,-1.141,0.053,0.852,-0.372,1.023,0.005,-0.197,-0.304,-0.785,-0.17,0.368,-0.651,-0.144,-0.558,0.675,23.0,0
-1.284,0.612,0.668,-0.578,-0.477,0.169,-0.207,0.412,0.394,-0.053,-0.466,-0.558,0.306,-0.053,-0.063,0.019,-0.202,-0.385,13.56,0
1.835,-0.008,-0.535,-1.622,-0.377,0.486,1.037,0.172,-0.677,-0.011,0.0,0.091,0.249,0.882,-0.311,0.152,-0.026,-0.003,67.75,0
-1.293,-0.414,0.976,-0.244,-0.581,1.403,0.097,0.721,-0.181,-0.428,0.005,0.656,-0.288,0.123,-0.223,0.52,-0.65,-0.231,53.0,0
-1.09,0.193,3.412,3.135,0.54,-0.292,0.004,1.466,0.905,-0.219,-0.122,-0.137,-0.551,1.034,-0.139,-0.441,-0.201,-0.166,2.49,0
1.263,-0.245,-0.613,-0.178,0.145,0.734,-1.44,1.785,-0.355,-0.19,0.051,0.151,-0.026,-0.394,0.173,1.138,-0.055,-0.002,1.0,0
1.967,-0.258,0.149,-1.374,-0.487,0.647,-0.192,-0.263,0.373,-0.109,0.016,0.13,-0.032,-0.062,0.282,0.115,-0.075,-0.061,75.1,0
-0.784,0.306,0.106,0.005,-0.117,0.761,1.018,0.097,0.781,0.359,-0.04,0.009,-0.104,-0.057,0.151,0.416,-0.197,-0.158,89.77,0
-1.101,0.678,0.543,1.225,-0.038,-0.067,-1.165,2.087,-1.538,-0.055,-0.179,0.01,-0.134,-0.652,-0.184,0.258,-0.193,-0.384,103.0,0
-0.34,-2.769,-1.464,1.027,0.24,0.517,0.385,0.568,-0.731,1.413,0.631,0.336,-0.637,-0.138,-0.229,1.07,-0.145,0.128,749.35,0
-0.935,-0.433,-1.745,-0.035,-0.245,-1.927,1.473,1.055,-0.509,0.521,-0.196,-0.74,0.956,0.621,-0.257,-0.601,0.051,0.177,385.77,0
-1.679,1.423,-1.043,-0.208,1.233,-0.308,-2.034,0.679,0.284,-0.056,-0.024,-0.349,-0.113,-0.047,0.171,0.283,0.118,0.046,11.99,0
0.109,0.851,1.048,-0.273,-0.072,-0.029,0.316,-0.321,0.21,0.025,-0.314,-0.754,0.01,0.028,-0.365,0.15,0.242,0.097,2.67,0
-1.414,-1.272,1.628,-0.877,0.1,-2.572,0.922,-0.832,0.718,0.37,0.326,0.581,0.054,0.131,-0.049,1.047,-0.04,-0.124,178.9,0
0.974,-1.304,-1.293,-0.407,0.005,-0.774,-0.869,0.345,0.829,0.454,0.251,0.072,-0.207,0.003,0.262,-0.299,-0.035,0.042,220.0,0
1.957,-0.359,0.098,0.078,0.071,0.566,-0.262,-0.288,0.231,-0.134,0.005,0.028,0.183,0.303,-0.198,0.2,-0.053,-0.056,34.95,0
1.081,-0.156,-0.994,0.148,0.254,0.772,-0.255,1.886,-1.151,-0.127,0.287,0.86,-0.052,0.083,0.273,-0.226,0.086,0.043,27.95,0
1.018,-0.686,-1.206,0.282,0.382,1.103,-1.347,-0.63,0.313,-0.084,-0.126,-0.271,0.095,0.281,-0.051,0.941,-0.038,0.009,56.09,0
-0.254,1.27,0.63,-0.622,0.42,-0.576,0.558,-1.053,0.001,-0.033,-0.229,-0.661,0.161,0.675,-0.422,0.087,0.095,0.014,9.28,0
-0.834,0.971,0.425,-0.535,-0.097,-1.921,1.361,1.15,0.794,0.443,-0.035,-0.301,0.041,0.725,0.073,0.06,0.053,0.108,43.33,0
2.052,-1.312,-0.889,0.009,0.137,0.113,-1.165,-0.239,1.282,0.054,-0.034,-0.341,0.206,-1.102,-0.469,-0.444,-0.015,-0.052,80.0,0
0.29,0.049,1.395,-0.535,-0.223,-1.464,0.272,0.235,1.791,0.248,0.337,1.018,0.304,0.834,-1.222,2.745,-0.22,0.168,7.18,1
1.252,-0.397,1.644,3.349,0.867,0.245,0.144,1.465,0.322,0.134,-0.227,-0.892,0.09,1.038,0.158,0.8,-0.066,0.014,38.89,0
-0.574,-0.117,1.038,-0.671,0.147,0.252,0.681,-0.626,-0.456,-0.028,0.096,0.121,0.218,-0.53,-1.189,-0.875,0.244,0.261,1.0,0
-0.191,-0.746,-1.198,0.901,0.326,-2.393,-0.669,0.934,0.947,-0.013,0.097,0.494,-0.004,-0.881,-0.303,0.066,0.149,0.115,100.0,0
1.321,-0.569,-0.751,-0.826,-0.314,-1.016,1.098,0.812,-0.596,-0.29,-0.374,-0.693,-0.08,-0.062,0.343,1.063,-0.073,0.012,69.85,0
1.82,-1.989,1.031,3.402,0.843,0.964,0.132,0.792,0.145,-0.185,-0.653,-1.646,0.378,0.644,-0.531,-0.657,0.036,-0.013,180.38,0
1.385,-1.617,0.603,3.487,0.832,-1.747,0.618,1.032,-0.098,-0.013,-0.06,-0.105,-0.114,1.002,0.47,-0.098,0.038,0.036,100.0,0
0.119,0.728,3.128,3.211,0.92,-0.161,-0.429,0.155,-0.399,0.045,-0.336,-0.906,0.109,0.593,-0.424,0.164,0.246,0.071,1.29,0
-1.757,3.267,-1.754,-1.006,1.561,-3.296,-0.125,0.11,3.184,0.875,0.911,0.053,-0.368,-0.776,0.292,0.026,1.063,0.501,1.0,1
1.269,0.327,-0.131,-0.772,-0.188,0.067,-0.336,0.989,-0.233,-0.157,-0.001,0.028,-0.139,0.027,0.722,-0.305,0.011,0.016,4.61,0
1.286,0.049,-0.71,-1.011,-0.22,0.253,1.068,1.148,0.022,-0.009,-0.124,-0.294,0.087,0.461,0.149,0.902,-0.064,0.011,0.77,0
-0.595,0.745,0.327,-0.969,-0.095,-0.503,-0.105,1.048,0.396,0.277,0.152,0.456,-0.028,0.391,-0.173,-0.318,0.394,0.234,35.0,0
2.062,-0.072,0.228,-0.627,-0.219,0.5,0.34,0.116,0.131,-0.17,-0.292,-0.74,0.359,0.608,-0.271,0.173,-0.072,-0.053,7.23,0
2.086,-1.0,1.872,3.412,0.756,-0.367,0.079,0.464,-0.939,-0.516,-0.187,-0.022,0.115,0.696,0.161,-0.126,0.029,-0.053,36.67,0
-0.846,-0.07,-0.341,0.839,0.73,-1.148,-0.561,-0.191,1.676,0.048,-0.039,-0.499,-0.247,-0.397,0.417,-0.267,-0.255,-0.197,64.97,0
