Date,Count,Hour,Seasons,FunctionDay,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Workingday,RushHour
2017-12-13,591,8,Winter,Yes,109,-11.9,57,1.1,1974,0,0,0,0,1,1
2017-12-13,340,9,Winter,Yes,310,-11.7,53,1.6,1998,0,0,0,0,1,0
2017-12-13,202,10,Winter,Yes,591,-11.4,47,3.3,2000,0,0,0,0,1,0
2017-12-13,251,11,Winter,Yes,340,-11.1,46,3.4,1981,0.1,0,0,0,1,0
2017-12-13,267,12,Winter,Yes,202,-9.5,39,2.1,1875,0.6,0,0,1,1,0
2017-12-13,251,13,Winter,Yes,251,-8.1,35,1.8,1806,0.96,0,0,1,1,0
2017-12-13,240,14,Winter,Yes,267,-6.5,30,2.9,1945,1.17,0,0,1,1,0
2017-12-13,240,15,Winter,Yes,251,-5.8,28,2.9,1887,1.23,0,0,1,1,0
2017-12-13,278,16,Winter,Yes,240,-4.7,27,2.9,1883,1.12,0,0,1,1,0
2017-12-13,392,17,Winter,Yes,240,-4.9,26,3.1,1887,0.89,0,0,1,1,1
2017-12-13,537,18,Winter,Yes,278,-4.5,26,2.2,2000,0.56,0,0,1,1,1
2017-12-13,373,19,Winter,Yes,392,-5.6,29,1.7,2000,0.18,0,0,1,1,1
2017-12-13,263,20,Winter,Yes,537,-6.6,33,1.1,2000,0,0,0,1,1,0
2017-12-13,271,21,Winter,Yes,373,-6.6,31,1.6,2000,0,0,0,1,1,0
2017-12-13,271,22,Winter,Yes,263,-7.6,35,0.8,2000,0,0,0,1,1,0
2017-12-13,174,23,Winter,Yes,271,-8.3,39,1,2000,0,0,0,1,1,0
2017-12-14,171,0,Winter,Yes,271,-8.9,39,0.1,2000,0,0,0,1,1,0
2017-12-14,170,1,Winter,Yes,174,-9.2,44,0.4,1978,0,0,0,0,1,0
2017-12-14,107,2,Winter,Yes,171,-9.5,50,0.6,1953,0,0,0,0,1,0
2017-12-14,80,3,Winter,Yes,170,-9.8,48,0.8,2000,0,0,0,0,1,0
2017-12-14,52,4,Winter,Yes,107,-10.6,44,0.8,1903,0,0,0,0,1,0
2017-12-14,62,5,Winter,Yes,80,-10.7,48,0.4,1651,0,0,0,0,1,0
2017-12-14,108,6,Winter,Yes,52,-11,50,0.8,1718,0,0,0,0,1,0
2017-12-14,279,7,Winter,Yes,62,-10.8,48,0.8,1648,0,0,0,0,1,1
2017-12-14,621,8,Winter,Yes,108,-11,55,0.8,1541,0,0,0,0,1,1
2017-12-14,305,9,Winter,Yes,279,-10.9,57,1.1,1387,0,0,0,0,1,0
2017-12-14,189,10,Winter,Yes,621,-10.4,54,1.1,1432,0.01,0,0,0,1,0
2017-12-14,247,11,Winter,Yes,305,-9.4,44,0.5,1680,0.13,0,0,0,1,0
2017-12-14,278,12,Winter,Yes,189,-7.7,43,0.9,1555,0.35,0,0,0,1,0
2017-12-14,282,13,Winter,Yes,247,-6.1,38,1,1587,0.52,0,0,1,1,0
2017-12-14,294,14,Winter,Yes,278,-4.9,34,1.3,1768,0.6,0,0,1,1,0
2017-12-14,301,15,Winter,Yes,282,-3.8,32,0.9,1827,0.52,0,0,1,1,0
2017-12-14,335,16,Winter,Yes,294,-2.7,28,0.7,1857,0.65,0,0,1,1,0
2017-12-14,382,17,Winter,Yes,301,-2.5,29,1.1,1667,0.48,0,0,1,1,1
2017-12-14,612,18,Winter,Yes,335,-2.4,28,0.9,1878,0.35,0,0,1,1,1
2017-12-14,410,19,Winter,Yes,382,-2.9,31,0.6,1723,0.09,0,0,1,1,1
2017-12-14,277,20,Winter,Yes,612,-3.5,35,1.1,1414,0,0,0,1,1,0
2017-12-14,316,21,Winter,Yes,410,-4.2,40,0.9,1216,0,0,0,1,1,0
2017-12-14,309,22,Winter,Yes,277,-4.8,43,1.1,1397,0,0,0,0,1,0
2017-12-14,211,23,Winter,Yes,316,-4.8,45,0.8,1351,0,0,0,0,1,0
2017-12-15,227,0,Winter,Yes,309,-4.9,44,1.1,1369,0,0,0,0,1,0
2017-12-15,241,1,Winter,Yes,211,-5.6,53,1.2,1290,0,0,0,0,1,0
2017-12-15,162,2,Winter,Yes,227,-5.7,53,0.6,1262,0,0,0,0,1,0
2017-12-15,110,3,Winter,Yes,241,-6.3,57,0.4,1148,0,0,0,0,1,0
2017-12-15,69,4,Winter,Yes,162,-6.8,58,0.4,1089,0,0,0,0,1,0
2017-12-15,68,5,Winter,Yes,110,-6.9,56,0.5,1111,0,0,0,0,1,0
2017-12-15,129,6,Winter,Yes,69,-7.1,59,0.8,1058,0,0,0,0,1,0
2017-12-15,285,7,Winter,Yes,68,-7.5,64,0.9,989,0,0,0,0,1,1
2017-12-15,658,8,Winter,Yes,129,-7.4,64,0.7,906,0,0,0,0,1,1
2017-12-15,330,9,Winter,Yes,285,-7,63,0.6,865,0,0,0,0,1,0
2017-12-15,221,10,Winter,Yes,658,-6.6,64,1.1,791,0,0,0,0,1,0
2017-12-15,279,11,Winter,Yes,330,-5.9,60,0.6,691,0.09,0,0,0,1,0
2017-12-15,309,12,Winter,Yes,221,-4.6,52,0.8,648,0.34,0,0,0,1,0
2017-12-15,325,13,Winter,Yes,279,-2.9,46,1,809,0.42,0,0,0,1,0
2017-12-15,329,14,Winter,Yes,309,-2.5,43,0.7,895,0.34,0,0,0,1,0
2017-12-15,342,15,Winter,Yes,325,-1.6,40,0.3,868,0.32,0,0,1,1,0
2017-12-15,354,16,Winter,Yes,329,-0.7,39,0.8,826,0.35,0,0,1,1,0
2017-12-15,464,17,Winter,Yes,342,0.1,35,1.5,946,0.42,0,0,1,1,1
2017-12-15,682,18,Winter,Yes,354,0,37,0.6,994,0.13,0,0,1,1,1
2017-12-15,451,19,Winter,Yes,464,-0.2,39,0.8,1016,0,0,0,1,1,1
2017-12-15,320,20,Winter,Yes,682,0.1,43,0.9,1485,0,0,0,0,1,0
2017-12-15,300,21,Winter,Yes,451,0.6,41,1.2,1550,0,0,0,0,1,0
2017-12-15,296,22,Winter,Yes,320,0.9,42,1.2,1113,0,0,0,0,1,0
2017-12-15,247,23,Winter,Yes,300,0.7,47,2.7,1283,0,0,0,0,1,0
2017-12-16,217,0,Winter,Yes,296,-0.1,49,2,870,0,0,0,0,1,0
2017-12-16,302,1,Winter,Yes,247,-1.3,60,2.5,792,0,0,0,0,1,0
2017-12-16,228,2,Winter,Yes,217,-2.6,73,3.4,787,0,0,0,0,0,0
2017-12-16,129,3,Winter,Yes,302,-3.4,76,2.9,582,0,0,0,0,0,0
2017-12-16,80,4,Winter,Yes,228,-4.1,73,2.1,567,0,0,0,0,0,0
2017-12-16,45,5,Winter,Yes,129,-4.5,71,1.6,651,0,0,0,0,0,0
2017-12-16,66,6,Winter,Yes,80,-5,70,2.7,702,0,0,0,0,0,0
2017-12-16,90,7,Winter,Yes,45,-5.6,72,2,662,0,0,0,0,0,0
2017-12-16,190,8,Winter,Yes,66,-6.1,69,2.9,765,0,0,0,0,0,0
2017-12-16,195,9,Winter,Yes,90,-6.7,64,2.1,977,0,0,0,0,0,0
2017-12-16,201,10,Winter,Yes,190,-7.3,62,2.6,1112,0,0,0,0,0,0
2017-12-16,239,11,Winter,Yes,195,-7.2,47,2.8,1724,0.18,0,0,0,0,0
2017-12-16,252,12,Winter,Yes,201,-6.2,42,2.3,1893,0.52,0,0,0,0,0
2017-12-16,296,13,Winter,Yes,239,-5.2,30,4,1991,0.86,0,0,1,0,0
2017-12-16,292,14,Winter,Yes,252,-4.1,28,3.8,1998,1.08,0,0,1,0,0
2017-12-16,291,15,Winter,Yes,296,-3.7,23,4,1980,1.12,0,0,1,0,0
2017-12-16,258,16,Winter,Yes,292,-3.4,22,4.3,1966,1.07,0,0,1,0,0
2017-12-16,277,17,Winter,Yes,291,-3.3,22,5,2000,0.86,0,0,1,0,0
2017-12-16,212,18,Winter,Yes,258,-3.3,24,3.5,2000,0.54,0,0,1,0,0
2017-12-16,173,19,Winter,Yes,277,-4.6,26,2.6,2000,0.17,0,0,1,0,0
2017-12-16,143,20,Winter,Yes,212,-5.3,28,3.5,2000,0,0,0,1,0,0
2017-12-16,159,21,Winter,Yes,173,-6,32,2.4,2000,0,0,0,1,0,0
2017-12-16,155,22,Winter,Yes,143,-6.6,37,3.4,2000,0,0,0,1,0,0
2017-12-16,142,23,Winter,Yes,159,-7.1,39,3.2,2000,0,0,0,1,0,0
2017-12-17,175,0,Winter,Yes,155,-7.6,41,1.6,2000,0,0,0,0,0,0
2017-12-17,146,1,Winter,Yes,142,-8,41,2.2,2000,0,0,0,0,0,0
2017-12-17,132,2,Winter,Yes,175,-8.1,41,2,2000,0,0,0,0,0,0
2017-12-17,100,3,Winter,Yes,146,-8.4,40,1.6,2000,0,0,0,1,0,0
2017-12-17,41,4,Winter,Yes,132,-8.7,40,2.8,2000,0,0,0,1,0,0
2017-12-17,31,5,Winter,Yes,100,-9,40,3.1,2000,0,0,0,1,0,0
2017-12-17,39,6,Winter,Yes,41,-9.5,40,1.9,2000,0,0,0,1,0,0
2017-12-17,53,7,Winter,Yes,31,-9.7,41,3.1,2000,0,0,0,0,0,0
2017-12-17,94,8,Winter,Yes,39,-9.9,42,2.3,2000,0,0,0,0,0,0
2017-12-17,122,9,Winter,Yes,53,-10.2,42,2.3,2000,0,0,0,0,0,0
2017-12-17,142,10,Winter,Yes,94,-10.7,43,0.9,2000,0,0,0,0,0,0
2017-12-17,189,11,Winter,Yes,122,-10.5,38,1.1,1950,0.19,0,0,1,0,0
2017-12-17,216,12,Winter,Yes,142,-8.5,31,1.5,1997,0.58,0,0,1,0,0
2017-12-17,223,13,Winter,Yes,189,-7.2,29,1.8,1926,0.88,0,0,1,0,0
2017-12-17,268,14,Winter,Yes,216,-4.9,25,2.6,1966,1.08,0,0,1,0,0
2017-12-17,278,15,Winter,Yes,223,-4.5,25,3.2,1989,1.14,0,0,1,0,0
2017-12-17,256,16,Winter,Yes,268,-3.2,26,3.1,1933,1.07,0,0,1,0,0
2017-12-17,266,17,Winter,Yes,278,-2.5,28,2,2000,0.85,0,0,1,0,0
2017-12-17,204,18,Winter,Yes,256,-2.7,31,2.3,2000,0.54,0,0,1,0,0
2017-12-17,157,19,Winter,Yes,266,-3.8,35,2.4,2000,0.17,0,0,1,0,0
2017-12-17,166,20,Winter,Yes,204,-4.7,37,1.8,2000,0.01,0,0,1,0,0
2017-12-17,168,21,Winter,Yes,157,-5.6,39,1.1,2000,0,0,0,1,0,0
2017-12-17,172,22,Winter,Yes,166,-6,42,0.8,2000,0,0,0,0,0,0
2017-12-17,138,23,Winter,Yes,168,-6.5,45,0.7,2000,0,0,0,0,0,0
2017-12-18,151,0,Winter,Yes,172,-6.6,50,0.6,1990,0,0,0,0,0,0
2017-12-18,97,1,Winter,Yes,138,-6.9,53,0.7,2000,0,0,0,0,0,0
2017-12-18,38,2,Winter,Yes,151,-5.9,50,0.6,2000,0,0,0,0,1,0
2017-12-18,32,3,Winter,Yes,97,-5.3,48,0.4,1664,0,0,0,0,1,0
2017-12-18,29,4,Winter,Yes,38,-5,65,0.4,990,0,0,0.2,0,1,0
2017-12-18,27,5,Winter,Yes,32,-5.3,76,1,767,0,0.3,0.5,0,1,0
2017-12-18,45,6,Winter,Yes,29,-5.4,81,0.7,270,0,0,0.7,0,1,0
2017-12-18,96,7,Winter,Yes,27,-5.3,81,0.9,923,0,0,0.8,0,1,1
2017-12-18,146,8,Winter,Yes,45,-5.2,85,0.9,271,0,0.4,1.3,0,1,1
2017-12-18,52,9,Winter,Yes,96,-5,85,0.7,186,0,0,1.8,0,1,0
2017-12-18,36,10,Winter,Yes,146,-4.6,86,1.2,508,0,0,2,0,1,0
2017-12-18,44,11,Winter,Yes,52,-4.3,89,1,59,0,1.6,4,0,1,0
2017-12-18,62,12,Winter,Yes,36,-3.7,87,1,541,0.03,0,4.8,0,1,0
2017-12-18,76,13,Winter,Yes,44,-2.9,85,1.2,243,0.06,0,4.8,0,1,0
2017-12-18,116,14,Winter,Yes,62,-1.8,83,1.2,351,0.09,1.1,5.1,0,1,0
2017-12-18,137,15,Winter,Yes,76,-0.9,84,1.2,333,0.09,0,5,0,1,0
2017-12-18,181,16,Winter,Yes,116,0.5,76,0.9,364,0.17,0,4.2,0,1,0
2017-12-18,175,17,Winter,Yes,137,1.6,73,0.9,421,0.6,0,3.2,0,1,1
2017-12-18,281,18,Winter,Yes,181,1.8,76,0.8,410,0.47,0,2.7,0,1,1
2017-12-18,198,19,Winter,Yes,175,0.4,84,0.8,317,0.15,0,2.7,0,1,1
2017-12-18,165,20,Winter,Yes,281,0,88,0.6,277,0,0,2.7,0,1,0
2017-12-18,148,21,Winter,Yes,198,1.3,65,1.1,1122,0,0,2.7,0,1,0
2017-12-18,160,22,Winter,Yes,165,3.3,65,3.2,1172,0,0,2.7,0,1,0
2017-12-18,128,23,Winter,Yes,148,2.8,73,2.4,831,0,0,2.6,0,1,0
2017-12-19,122,0,Winter,Yes,160,1.5,82,2.4,537,0,0,2.6,0,1,0
2017-12-19,122,1,Winter,Yes,128,0.1,81,2.9,551,0,0,2.6,0,1,0
2017-12-19,93,2,Winter,Yes,122,-1,73,2.3,881,0,0,2.6,0,1,0
2017-12-19,55,3,Winter,Yes,122,-2,72,0.8,979,0,0,2.6,0,1,0
2017-12-19,39,4,Winter,Yes,93,-2.7,72,0.9,990,0,0,2.6,0,1,0
2017-12-19,55,5,Winter,Yes,55,-2.8,58,1.6,1315,0,0,2.6,0,1,0
2017-12-19,78,6,Winter,Yes,39,-2.9,59,1.8,1286,0,0,2.6,0,1,0
2017-12-19,165,7,Winter,Yes,55,-3.9,66,0.7,1209,0,0,2.6,0,1,1
2017-12-19,390,8,Winter,Yes,78,-4.3,70,1.6,1169,0,0,2.6,0,1,1
2017-12-19,199,9,Winter,Yes,165,-4.4,64,2.8,1367,0,0,2.6,0,1,0
2017-12-19,151,10,Winter,Yes,390,-5.2,58,2.2,1594,0,0,2.5,0,1,0
2017-12-19,174,11,Winter,Yes,199,-5.3,48,2.6,1810,0.18,0,2.5,0,1,0
2017-12-19,191,12,Winter,Yes,151,-4.6,41,2.8,1815,0.57,0,2.5,0,1,0
2017-12-19,189,13,Winter,Yes,174,-3.5,35,2.2,1742,0.87,0,2.5,1,1,0
2017-12-19,178,14,Winter,Yes,191,-2.5,31,2.6,1778,1.08,0,2.3,1,1,0
2017-12-19,195,15,Winter,Yes,189,-2.2,25,3.2,1970,1.17,0,2.2,1,1,0
2017-12-19,211,16,Winter,Yes,178,-2.2,23,3.7,1971,1.09,0,2.2,1,1,0
2017-12-19,256,17,Winter,Yes,195,-1.3,26,3,2000,0.91,0,2.1,1,1,1
2017-12-19,384,18,Winter,Yes,211,-1.8,31,3.1,1993,0.56,0,2,1,1,1
2017-12-19,276,19,Winter,Yes,256,-2.7,35,1.8,2000,0.18,0,2,1,1,1
2017-12-19,225,20,Winter,Yes,384,-3.8,42,3.3,2000,0,0,2,0,1,0
2017-12-19,224,21,Winter,Yes,276,-4.5,51,2,2000,0,0,2,0,1,0
2017-12-19,213,22,Winter,Yes,225,-4.9,55,2,2000,0,0,2,0,1,0
2017-12-19,149,23,Winter,Yes,224,-5,57,1.9,2000,0,0,2,0,1,0
2017-12-20,142,0,Winter,Yes,213,-5.5,56,1.5,2000,0,0,2,0,1,0
2017-12-20,172,1,Winter,Yes,149,-5.8,57,1.7,2000,0,0,2,0,1,0
2017-12-20,108,2,Winter,Yes,142,-6.5,63,1.5,1666,0,0,2,0,1,0
2017-12-20,71,3,Winter,Yes,172,-7.3,67,1.1,1593,0,0,2,0,1,0
2017-12-20,38,4,Winter,Yes,108,-7.8,68,0.9,1642,0,0,2,0,1,0
2017-12-20,56,5,Winter,Yes,71,-8.1,70,1.3,1557,0,0,2,0,1,0
2017-12-20,97,6,Winter,Yes,38,-8.5,73,1,1723,0,0,2,0,1,0
2017-12-20,213,7,Winter,Yes,56,-8.3,67,0.9,1566,0,0,2,0,1,1
2017-12-20,466,8,Winter,Yes,97,-8.2,66,0.9,1718,0,0,2,0,1,1
2017-12-20,239,9,Winter,Yes,213,-8.1,67,0.9,1737,0,0,2,0,1,0
2017-12-20,162,10,Winter,Yes,466,-7.8,65,1.1,1738,0,0,2,0,1,0
2017-12-20,204,11,Winter,Yes,239,-6.7,62,1.1,1749,0.09,0,2,0,1,0
2017-12-20,209,12,Winter,Yes,162,-5.4,56,1.1,1751,0.28,0,2,0,1,0
2017-12-20,228,13,Winter,Yes,204,-4.2,51,1.1,1772,0.4,0,1.9,0,1,0
2017-12-20,243,14,Winter,Yes,209,-3.2,49,1.3,1723,0.53,0,1.9,0,1,0
2017-12-20,240,15,Winter,Yes,228,-1.3,43,1,1777,0.8,0,1.7,0,1,0
2017-12-20,225,16,Winter,Yes,243,-0.5,44,1,1793,0.71,0,1.7,0,1,0
2017-12-20,237,17,Winter,Yes,240,-0.2,45,1,1852,0.41,0,1.6,0,1,1
2017-12-20,329,18,Winter,Yes,225,-0.5,48,1.1,1722,0.12,0,1.6,0,1,1
2017-12-20,190,19,Winter,Yes,237,-0.9,70,1.1,299,0.02,0,2.2,0,1,1
2017-12-20,165,20,Winter,Yes,329,-1.4,79,1.6,702,0,0.1,2.2,0,1,0
2017-12-20,197,21,Winter,Yes,190,-1.5,81,1.8,751,0,0,2.2,0,1,0
2017-12-20,184,22,Winter,Yes,165,-1.9,86,0.9,700,0,0,2.4,0,1,0
2017-12-20,153,23,Winter,Yes,197,-2,83,1.2,904,0,0.1,2.4,0,1,0
2017-12-21,166,0,Winter,Yes,184,-1.6,82,0.4,929,0,0,2.3,0,1,0
2017-12-21,189,1,Winter,Yes,153,-1.1,87,1.4,349,0,0,2.2,0,1,0
2017-12-21,132,2,Winter,Yes,166,-1.3,90,2,259,0,0,2.2,0,1,0
2017-12-21,79,3,Winter,Yes,189,-1.8,90,1.6,263,0,0,2.2,0,1,0
2017-12-21,58,4,Winter,Yes,132,-2.2,88,1.4,348,0,0,2.2,0,1,0
2017-12-21,49,5,Winter,Yes,79,-2.9,89,1.3,288,0,0,2.2,0,1,0
2017-12-21,84,6,Winter,Yes,58,-3.6,91,1.2,241,0,0,2.2,0,1,0
2017-12-21,178,7,Winter,Yes,49,-4.3,91,1.5,233,0,0,2.2,0,1,1
2017-12-21,423,8,Winter,Yes,84,-4.8,91,1.1,266,0,0,2.2,0,1,1
2017-12-21,265,9,Winter,Yes,178,-5.3,90,1.1,311,0,0,2.2,0,1,0
2017-12-21,169,10,Winter,Yes,423,-5.6,89,0.9,371,0,0,2.2,0,1,0
2017-12-21,243,11,Winter,Yes,265,-5.3,88,0.4,463,0.21,0,2.2,0,1,0
2017-12-21,290,12,Winter,Yes,169,-3,71,0.7,608,0.67,0,2.1,0,1,0
2017-12-21,285,13,Winter,Yes,243,-0.7,62,0.7,519,0.77,0,2,0,1,0
2017-12-21,255,14,Winter,Yes,290,1.9,40,2,1835,1.04,0,1.9,1,1,0
2017-12-21,316,15,Winter,Yes,285,3.2,42,1.8,1349,1.08,0,1.8,0,1,0
2017-12-21,301,16,Winter,Yes,255,4.3,47,2.3,953,0.96,0,1.6,0,1,0
2017-12-21,366,17,Winter,Yes,316,4.4,46,1.4,1113,0.78,0,1,0,1,1
2017-12-21,531,18,Winter,Yes,301,4.1,51,1.8,1112,0.48,0,0.9,0,1,1
2017-12-21,355,19,Winter,Yes,366,2.9,60,1.3,1193,0.16,0,0.8,0,1,1
2017-12-21,288,20,Winter,Yes,531,1.7,64,1.3,1140,0,0,0.8,0,1,0
2017-12-21,248,21,Winter,Yes,355,0.8,71,0.9,923,0,0,0.8,0,1,0
2017-12-21,252,22,Winter,Yes,288,0.2,72,0.7,990,0,0,0.8,0,1,0
2017-12-21,212,23,Winter,Yes,248,-0.4,74,0.6,1065,0,0,0.8,0,1,0
2017-12-22,196,0,Winter,Yes,252,-1.1,78,0.6,865,0,0,0.8,0,0,0
2017-12-22,250,1,Winter,Yes,212,-1.5,79,0.6,821,0,0,0.8,0,0,0
2017-12-22,161,2,Winter,Yes,196,-1.7,79,0.5,794,0,0,0.8,0,0,0
2017-12-22,99,3,Winter,Yes,250,-1.6,79,0.6,784,0,0,0.8,0,0,0
2017-12-22,64,4,Winter,Yes,161,-1.1,79,0.7,736,0,0,0.8,0,0,0
2017-12-22,76,5,Winter,Yes,99,-0.6,76,0.5,789,0,0,0.7,0,0,0
2017-12-22,114,6,Winter,Yes,64,-0.3,76,0.9,760,0,0,0.7,0,0,0
2017-12-22,283,7,Winter,Yes,76,-0.2,73,0.8,880,0,0,0.7,0,0,0
2017-12-22,544,8,Winter,Yes,114,-0.1,71,0.8,895,0,0,0.7,0,0,0
2017-12-22,298,9,Winter,Yes,283,-0.3,72,0.7,919,0,0,0.7,0,0,0
2017-12-22,248,10,Winter,Yes,544,-0.4,69,0.5,904,0,0,0.7,0,0,0
2017-12-22,278,11,Winter,Yes,298,0.3,67,0.7,897,0.03,0,0.6,0,0,0
2017-12-22,301,12,Winter,Yes,248,1.4,64,1,897,0.25,0,0.5,0,0,0
2017-12-22,320,13,Winter,Yes,278,3.1,57,0.8,804,0.63,0,0,0,0,0
2017-12-22,326,14,Winter,Yes,301,4.5,56,0.8,836,0.71,0,0,0,0,0
2017-12-22,386,15,Winter,Yes,320,5.4,55,1.2,820,0.66,0,0,0,0,0
2017-12-22,416,16,Winter,Yes,326,5.9,55,0.6,779,0.48,0,0,0,0,0
2017-12-22,477,17,Winter,Yes,386,6.5,55,0.9,801,0.38,0,0,0,0,0
2017-12-22,671,18,Winter,Yes,416,6,58,0.7,732,0.19,0,0,0,0,0
2017-12-22,481,19,Winter,Yes,477,5.4,61,1.3,691,0.08,0,0,0,0,0
2017-12-22,323,20,Winter,Yes,671,4.9,63,0.6,677,0,0,0,0,0,0
2017-12-22,309,21,Winter,Yes,481,5.2,64,0.7,691,0,0,0,0,0,0
2017-12-22,314,22,Winter,Yes,323,5.9,67,1.3,779,0,0,0,0,0,0
2017-12-22,249,23,Winter,Yes,309,6.1,70,2.2,763,0,0,0,0,0,0
2017-12-23,282,0,Winter,Yes,314,6.1,70,2.7,806,0,0,0,0,1,0
2017-12-23,337,1,Winter,Yes,249,5.8,74,2.5,832,0,0,0,0,1,0
2017-12-23,312,2,Winter,Yes,282,5.8,75,1.9,788,0,0,0,0,0,0
2017-12-23,230,3,Winter,Yes,337,5.7,75,1.7,706,0,0,0,0,0,0
2017-12-23,120,4,Winter,Yes,312,5.6,76,1.6,641,0,0,0,0,0,0
2017-12-23,59,5,Winter,Yes,230,5.4,77,1.6,583,0,0,0,0,0,0
2017-12-23,63,6,Winter,Yes,120,5.3,79,0.9,506,0,0,0,0,0,0
2017-12-23,99,7,Winter,Yes,59,5,81,1.2,425,0,0,0,0,0,0
2017-12-23,188,8,Winter,Yes,63,5.1,81,1.3,375,0,0,0,0,0,0
2017-12-23,239,9,Winter,Yes,99,5.1,82,0.7,334,0,0,0,0,0,0
2017-12-23,235,10,Winter,Yes,188,5.1,83,0.9,297,0,0,0,0,0,0
2017-12-23,282,11,Winter,Yes,239,5.2,84,0.7,226,0.03,0,0,0,0,0
2017-12-23,325,12,Winter,Yes,235,5.4,82,1.2,215,0.13,0,0,0,0,0
2017-12-23,423,13,Winter,Yes,282,5.7,81,1.1,192,0.18,0,0,0,0,0
2017-12-23,405,14,Winter,Yes,325,7,72,1.9,246,0.64,0,0,0,0,0
2017-12-23,443,15,Winter,Yes,423,7.7,68,1,249,0.58,0,0,0,0,0
2017-12-23,473,16,Winter,Yes,405,8.6,63,1.6,263,0.72,0,0,0,0,0
2017-12-23,453,17,Winter,Yes,443,8.6,64,1.5,269,0.57,0,0,0,0,0
2017-12-23,340,18,Winter,Yes,473,8.2,64,1,281,0.32,0,0,0,0,0
2017-12-23,260,19,Winter,Yes,453,7.7,67,0.9,264,0.11,0,0,0,0,0
2017-12-23,258,20,Winter,Yes,340,6.6,73,0.4,229,0,0,0,0,0,0
2017-12-23,279,21,Winter,Yes,260,6,76,1.1,219,0,0,0,0,0,0
2017-12-23,282,22,Winter,Yes,258,5.9,75,1.5,222,0,0,0,0,0,0
2017-12-23,237,23,Winter,Yes,279,5.6,77,0.9,212,0,0,0,0,0,0
2017-12-24,266,0,Winter,Yes,282,5.3,79,0.6,200,0,0,0,0,0,0
2017-12-24,251,1,Winter,Yes,237,5.5,80,0.6,185,0,0,0,0,0,0
2017-12-24,196,2,Winter,Yes,266,5.6,78,0.6,196,0,0,0,0,0,0
2017-12-24,149,3,Winter,Yes,251,5.6,78,0.5,197,0,0,0,0,0,0
2017-12-24,79,4,Winter,Yes,196,5.4,80,0.9,190,0,0,0,0,0,0
2017-12-24,44,5,Winter,Yes,149,5.2,82,0.8,190,0,0,0,0,0,0
2017-12-24,12,6,Winter,Yes,79,5.2,82,0.7,189,0,0,0,0,0,0
2017-12-24,3,7,Winter,Yes,44,5.1,82,0.6,185,0,0,0,0,0,0
2017-12-24,4,8,Winter,Yes,12,4.9,84,1.3,159,0,0.1,0,0,0,0
2017-12-24,3,9,Winter,Yes,3,4.7,89,1.1,100,0,0,0,0,0,0
2017-12-24,4,10,Winter,Yes,4,4.6,91,1.7,95,0,0,0,0,0,0
2017-12-24,9,11,Winter,Yes,3,4.6,94,0.9,90,0,6.4,0,0,0,0
2017-12-24,4,12,Winter,Yes,4,4.8,96,0.6,87,0.04,0,0,0,0,0
2017-12-24,7,13,Winter,Yes,9,4.6,95,0.8,156,0.05,0,0,0,0,0
2017-12-24,28,14,Winter,Yes,4,4.1,91,0.8,404,0.07,9.5,0,0,0,0
2017-12-24,38,15,Winter,Yes,7,3.7,90,0.7,744,0.15,0,0,0,0,0
2017-12-24,54,16,Winter,Yes,28,3.3,90,2.5,561,0.19,0,0,0,0,0
2017-12-24,104,17,Winter,Yes,38,2.9,90,2,380,0.08,3.5,0,0,0,0
2017-12-24,128,18,Winter,Yes,54,2.3,91,3.3,270,0.07,0,0,0,0,0
2017-12-24,132,19,Winter,Yes,104,2.2,86,2.6,605,0.04,0,0,0,0,0
2017-12-24,116,20,Winter,Yes,128,1.9,82,4.3,699,0.01,0.5,0,0,0,0
2017-12-24,145,21,Winter,Yes,132,1.1,68,4.4,695,0,0,0,0,0,0
2017-12-24,110,22,Winter,Yes,116,0.6,67,3.3,506,0,0,0,0,0,0
2017-12-24,128,23,Winter,Yes,145,0.4,69,3.5,477,0,0,0,0,0,0
2017-12-25,160,0,Winter,Yes,110,0.2,69,2.7,565,0,0,0,0,0,0
2017-12-25,132,1,Winter,Yes,128,0,63,3.2,884,0,0,0,0,0,0
2017-12-25,115,2,Winter,Yes,160,-0.6,64,2.4,1010,0,0,0,0,0,0
2017-12-25,100,3,Winter,Yes,132,-1.2,57,4.3,1429,0,0,0,0,0,0
2017-12-25,72,4,Winter,Yes,115,-1.8,53,4.1,1825,0,0,0,0,0,0
2017-12-25,32,5,Winter,Yes,100,-2.3,52,3.4,1947,0,0,0,0,0,0
2017-12-25,59,6,Winter,Yes,72,-3,51,3.2,2000,0,0,0,0,0,0
2017-12-25,61,7,Winter,Yes,32,-3.7,51,2.6,2000,0,0,0,0,0,0
2017-12-25,94,8,Winter,Yes,59,-4.1,50,3,2000,0,0,0,0,0,0
2017-12-25,107,9,Winter,Yes,61,-4.6,46,2.8,2000,0,0,0,0,0,0
2017-12-25,133,10,Winter,Yes,94,-4.9,44,3,2000,0,0,0,0,0,0
2017-12-25,179,11,Winter,Yes,107,-4.6,40,3.5,2000,0.18,0,0,1,0,0
2017-12-25,221,12,Winter,Yes,133,-3.7,35,3.7,1937,0.57,0,0,1,0,0
