v021,v087,v088,v089,v114,v115,v116,v117,v118,v120,v121,v157,v222,v223,v224,v249,v250,v251,v252,v253,v255,v256,v292,v360,v361,v362,v387,v388,v389,v390,v391,v393,v394,v430,v494,v495,v496,v521,v522,v523,v524,v525,v527,v528,v571,v572,v573,v574,v575,v576,v577,v578,defeat
1.4237,2.4174,0.9905,1797.1417,0.9552,0.0,815.7125,0.9914,58.8605,0.9645,6.3623,0.0353,0.0671,0.0008,81.5529,0.0213,0.0,88.5121,0.0004,3.5707,0.0277,0.5679,0.0127,0.0212,0.0003,24.268,0.0071,0.0,27.6261,0.0001,0.9128,0.0097,0.1915,2.4767,2.7752,0.0768,4.5379,2.2248,0.0,10.8509,0.0412,6.0664,2.8728,8.9265,534.8373,2.4114,9.91,0.2574,3.5688,0.0809,1.8529,10.6739,0
1.4087,2.4726,0.9887,1779.3261,0.9637,0.0,752.0818,0.991,59.0306,0.9629,6.2653,0.0365,0.03,0.0016,114.1705,0.0074,0.0,60.6923,0.0006,2.5364,0.0232,0.3165,0.0123,0.0107,0.0005,35.1158,0.0021,0.0,16.3392,0.0002,0.6566,0.0074,0.103,2.5911,1.2144,0.1621,6.4165,0.7677,0.0,8.0699,0.0559999999999999,4.2968,2.4112,5.0517,533.6364,2.2904,13.09,0.2914,4.4838,0.1056,2.4530000000000003,12.7241,0
1.4311,2.4004,0.9876,1790.6877,0.9581,0.0,717.8799,0.9905,57.6385,0.9669,6.3591,0.0696,0.0632,0.002,108.9407,0.0279,0.0,103.2485,0.001,4.0226,0.0246,0.6015,0.0286,0.019,0.0006,36.3007,0.0114,0.0,37.3863,0.0003,1.1584,0.0083,0.1951,4.8661,2.631,0.2028,6.0837,2.908,0.0,14.3824,0.103,6.979,2.541,9.4586,534.6691,2.1795,9.5099,0.3054,3.4888,0.0952,1.7787,14.0116,0
1.4265,2.3813,0.9893,1865.4332,0.9422,0.0,809.043,0.9914,58.831,0.965,6.3847,0.0446,0.0553,0.0016,129.6777,0.0146,0.0,84.2997,0.0008,2.7963,0.0288,0.5979,0.0168,0.0181,0.0006,40.2146,0.0048,0.0,27.2683,0.0002,0.7166,0.0095,0.1949,3.1259,2.3206,0.1641,6.9516,1.5453,0.0,10.4197,0.0819999999999999,4.753,2.9801,9.3642,536.6509,2.4087,5.86,0.3071,2.1212,0.0862,1.092,12.7505,0
1.4409999999999998,2.4017,0.9855,1789.8011,0.9592,0.0,777.0082,0.9904,58.7418,0.9741,6.2091,0.0582,0.0603,0.0033,174.4916,0.0281,0.0,111.4119,0.0006,4.465,0.0114,0.4284,0.0195,0.0196,0.0008,52.8127,0.009,0.0,38.0095,0.0002,1.2296,0.0042,0.1459,4.0374,2.5117,0.3321,9.7492,2.9245,0.0,14.3386,0.0644,7.6011,1.1719,6.8998,532.6945,2.2425,11.15,0.3498,3.8734,0.1165,2.0931,15.6008,0
1.3869999999999998,2.411,0.969,1814.5872,0.9631,0.0,742.6839,0.9916,58.4911,0.9675,6.2647,0.0649,0.0733,0.0058,98.4231,0.0092,0.0,84.9041,0.0009,3.7685,0.0084,0.4251,0.0216,0.0238,0.002,30.8579,0.0024,0.0,24.828000000000003,0.0003,1.2066,0.0033,0.1529,4.6822,3.0391,0.5935,5.424,0.9578,0.0,11.4321,0.091,6.4429,0.8652,6.7853,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4078,2.4362,0.9701,1808.4201,0.9502,0.0,796.5759,0.9907,58.3237,0.9799,6.3612,0.0757,0.0739,0.0048,82.0901,0.0105,0.0,97.5217,0.001,3.8426,0.0037,0.2289999999999999,0.0285,0.0227,0.0015,26.6738,0.0034,0.0,28.8782,0.0003,1.1385,0.0012,0.0783,5.3758,3.0319,0.4944,4.5393,1.1049,0.0,12.2426,0.1047,6.5884,0.3786,3.6004,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.3967,2.4174,0.9905,1766.5759,0.9536,0.0,706.8201,0.9906,59.3299,0.9665,6.3824,0.0293,0.0671,0.001,98.8917,0.0252,0.0,80.2018,0.0009,4.2292,0.0209,0.5487,0.0116,0.0212,0.0003,32.3838,0.0095,0.0,23.5301,0.0003,1.1938,0.0073,0.1912,2.0993,2.7752,0.1017,5.5979,2.6432,0.0,11.3469,0.0916,7.1283,2.1603,8.5967,535.6282,2.2411,9.11,0.2426,3.0971,0.0689,1.7008,10.8262,0
1.4014,2.4103,0.9888,1804.682,0.9366,0.0,777.4027,0.9911,57.6721,0.9689,6.2417,0.0607,0.0279,0.0028,158.61,0.0277,0.0,194.53,0.0007,1.2313,0.0137,0.1719,0.0237,0.0116,0.0008,46.4135,0.008,0.0,60.56,0.0003,0.3755,0.0049,0.0645,4.3351,1.1555,0.2859,8.7888,2.9579,0.0,25.0231,0.0756,2.135,1.4176,2.7547,532.5954,2.1606,10.59,0.3212,3.4596,0.0944,1.9884,14.8682,0
1.4056,2.3961,0.9869,1854.4864,0.9642,0.0,768.8407,0.9907,58.17100000000001,0.9821,5.9072,0.036,0.0512,0.0023,127.6967,0.009,0.0,79.6208,0.001,2.4473,0.0051,0.387,0.0107,0.0165,0.0008,43.2497,0.0029,0.0,21.4257,0.0003,0.6773,0.0015,0.1129,2.5604,2.1384,0.2331,6.8858,0.9303,0.0,10.356,0.0977,4.2071,0.5178,6.5519,533.3882,2.3461,8.63,0.4327,3.0837,0.1285,1.618,18.4445,0
1.393,2.4116,0.9673,1838.7849,0.9497,0.0,756.8293,0.9907,59.1045,0.9685,6.3648,0.0666,0.0349,0.0098,95.04,0.0089,0.0,80.4174,0.0007,2.0928,0.0206,0.542,0.0212,0.0139,0.0035,32.2627,0.0033,0.0,26.526,0.0002,0.5809,0.0073,0.1859,4.7804,1.4469,1.01,5.1686,0.942,0.0,10.6256,0.0697,3.5409,2.1316,8.5156,532.8364,1.6423,11.81,0.1579,3.9963,0.0485,2.2164,9.617,0
1.3962,2.4079,0.9898,1925.1642,0.9617,0.0,774.3393,0.9911,58.43899999999999,0.9643,6.2644,0.0487,0.0344,0.0021,146.4335,0.01,0.0,72.9783,0.0006,1.7235,0.0195,0.327,0.0156,0.0128,0.0006,47.3238,0.0029,0.0,20.7398,0.0002,0.5025,0.0078,0.1162,3.4915,1.4291,0.2132,7.6063,1.0418,0.0,9.4246,0.0572,2.9493,2.0229,5.2194,534.1245,2.1586,9.97,0.1638,3.514,0.047,1.8666,7.5875,0
1.4215,2.3741,0.9891,1812.2497,0.9612,0.0,761.8355,0.9909,59.0598,0.9776,5.7207,0.1084,0.0288,0.0014,128.1179,0.0055,0.0,100.3301,0.0006,2.6671,0.0106,0.1587,0.0303,0.0116,0.0005,43.3283,0.0021,0.0,29.8299,0.0002,0.6896,0.0031,0.05,7.6267,1.2143,0.1416,7.0696,0.5719,0.0,13.1695,0.0558,4.5159,1.088,2.774,535.0509,1.6984,7.71,0.2835,2.7384,0.0854,1.4409999999999998,16.6894,0
1.4167,2.3828,0.9856,1782.5028,0.9519,0.0,723.0049,0.9907,58.4036,0.9801,6.3273,0.049,0.0679,0.0024,180.3486,0.0323,0.0,92.3833,0.0006,4.2733,0.003,0.534,0.0153,0.0223,0.0008,54.3209,0.0101,0.0,25.2944,0.0002,1.1711,0.0012,0.1641,3.4565,2.849,0.2451,10.1177,3.3885,0.0,12.7777,0.0607,7.3169,0.3017,8.4394,535.2482,1.8813,6.84,0.1489,2.2582,0.0527,1.2779,7.9159,1
1.4064,2.4039,0.9698,1824.818,0.9277,0.0,763.1917,0.991,58.2106,0.9625,6.4362,0.0597,0.0303,0.0055,115.2924,0.0284,0.0,80.3865,0.0006,1.7144,0.0237,0.292,0.0185,0.0125,0.0016,34.6624,0.0082,0.0,22.7077,0.0002,0.4931,0.0078,0.1015,4.245,1.2618,0.5626,6.318,3.0605,0.0,10.5329,0.061,2.9452,2.4575,4.5361,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.3992,2.3801,0.9862,1847.0164,0.9316,0.0,704.1983,0.9906,59.3441,0.9808,6.2826,0.0324,0.0751,0.0023,72.1797,0.0275,0.0,83.389,0.0008,1.972,0.0023,0.495,0.0128,0.0249,0.0007,25.737,0.01,0.0,27.9696,0.0003,0.7299,0.0008,0.1568,2.3142,3.1557,0.2378,3.9079,2.9530000000000003,0.0,11.8417,0.0801,3.323,0.2319999999999999,7.8783,532.9891,1.7784,7.5,0.2423,2.6046,0.0783,1.4072,13.6214,0
1.4058,2.3829,0.9688,1889.1991,0.9355,0.0,838.4830000000001,0.9905,58.8652,0.9618,6.3727,0.0283,0.0522,0.0056,114.1963,0.0164,0.0,82.0867,0.0009,4.3701,0.0246,0.504,0.0098,0.0179,0.0017,35.2525,0.0052,0.0,24.9934,0.0003,1.2127,0.0075,0.1627,2.0153,2.191,0.5785,6.0447,1.7541,0.0,9.7899,0.0945,7.4239,2.556,7.9086,533.3882,2.3461,8.63,0.4327,3.0837,0.1285,1.618,18.4445,0
1.4188,2.4044,0.9906,1816.1957,0.9609,0.0,773.9219,0.9909,58.6677,0.98,6.2643,0.0397,0.0563,0.0008,156.333,0.0192,0.0,100.1752,0.0008,2.3929,0.0042,0.2092,0.0139,0.0174,0.0003,47.2458,0.0067,0.0,30.6917,0.0002,0.6171,0.0016,0.0744,2.7954,2.34,0.0769,8.6077,1.995,0.0,12.9438,0.0825,4.0788,0.4296,3.3392,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4372,2.3741,0.9906,1816.1957,0.9624,0.0,757.1382,0.9906,58.6659,0.9658,6.4478,0.0392,0.0288,0.0008,156.333,0.0089,0.0,82.1998,0.001,3.1193,0.0243,0.5065,0.013,0.0116,0.0003,47.2458,0.0026,0.0,28.3864,0.0003,0.9856,0.0074,0.166,2.7241,1.2143,0.0769,8.6077,0.9223,0.0,10.8566,0.1008,5.3171,2.516,7.8553,535.9527,2.2638,9.62,0.2673,3.2966,0.075,1.7949,11.8075,1
1.4231,2.4079,0.9898,1925.1642,0.9535,0.0,803.5868,0.9908,59.3162,0.9592,6.4202,0.0635,0.0344,0.0021,146.4335,0.0229,0.0,180.8325,0.0003,2.6597,0.0189,0.303,0.0172,0.0128,0.0006,47.3238,0.0078,0.0,48.4822,0.0001,0.6887,0.0066,0.1082,4.4591,1.4291,0.2132,7.6063,2.4069,0.0,22.5032,0.0304,4.4839,1.9702,4.7201,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4148,2.3665,0.9865,1887.9845,0.9296,0.0,744.1374,0.9913,58.6223,0.9617,6.4054,0.0413,0.0577,0.0195,69.7289,0.0323,0.0,106.6155,0.0008,2.6328,0.0253,0.273,0.0123,0.0191,0.0063,24.7461,0.0121,0.0,33.9844,0.0002,0.7591,0.0074,0.09,2.9212,2.4371,1.9754,3.6933,3.4730000000000003,0.0,14.3274,0.0775,4.4912,2.6287,4.2622,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4113,2.3909,0.9909,1828.6054,0.9403,0.0,674.4338,0.9909,57.9674,0.9642,6.1917,0.0519,0.0757,0.0037,137.6248,0.0501,0.0,100.4037,0.0009,2.2723,0.024,0.2628,0.0211,0.024,0.0014,39.6419,0.0134,0.0,35.2429,0.0003,0.6279,0.0081,0.1018,3.6768,3.1675,0.3736,7.5262,5.3334,0.0,14.8871,0.0874,3.9199,2.4927,4.2445,530.6746,2.0193,10.8,0.3051,3.894,0.086,2.0351,15.1082,0
1.4027,2.4103,0.9698,1757.2131,0.9617,0.0,732.6445,0.9911,57.9215,0.9705,6.1464,0.0707,0.0495,0.0027,67.8055,0.0128,0.0,47.1472,0.001,1.6236,0.0132,0.161,0.0281,0.0159,0.0009,19.5152,0.004,0.0,15.6954,0.0003,0.4349,0.0049,0.0622,5.0367,2.0540000000000003,0.2806,3.8587,1.3330000000000002,0.0,6.4352,0.0975,2.8032,1.3576,2.6188,529.7436,2.2313,7.19,0.2345,2.4961,0.0792,1.3573,10.5084,0
1.4144,2.4039,0.9922,1713.0425,0.9581,0.0,775.3516,0.9915,58.1372,0.9675,6.3057,0.0884,0.0303,0.0018,127.5157,0.0117,0.0,68.9518,0.0011,2.1441,0.0167,0.2044,0.0307,0.0125,0.0005,39.8289,0.0037,0.0,20.5544,0.0003,0.6132,0.0056,0.0729,6.2466,1.2618,0.1818,7.4438,1.2196,0.0,8.892999999999999,0.1101,3.6879,1.7276,3.2414,530.6746,2.0193,10.8,0.3051,3.894,0.086,2.0351,15.1082,0
1.3983,2.3695,0.9903,1806.7206,0.9499,0.0,754.9107,0.9906,58.9915,0.9609,6.4091,0.0633,0.0746,0.0019,116.5123,0.0192,0.0,112.2262,0.0008,2.7596,0.019,0.2938,0.0241,0.0226,0.0005,36.8413,0.0054,0.0,32.4526,0.0003,0.8964,0.0069999999999999,0.1017,4.5255,3.1485,0.1937,6.4488,2.0231,0.0,14.8662,0.0798,4.6779,1.9824,4.5843,534.6127,2.2455,9.57,0.26,3.3175,0.0943,1.7901,11.5777,0
1.3924,2.4604,0.9896,1893.0174,0.9593,0.0,782.5507,0.9913,57.1869,0.9693,6.223,0.0294,0.0748,0.0017,157.44899999999998,0.0109,0.0,56.9557,0.0007,1.6717,0.0127,0.1769,0.0106,0.0235,0.0006,51.7392,0.0038,0.0,17.5397,0.0002,0.5007,0.0045,0.0642,2.1143,3.0417,0.1708,8.3174,1.1378,0.0,7.2782,0.0656,2.9233,1.307,2.8428,529.7436,2.2313,7.19,0.2345,2.4961,0.0792,1.3573,10.5084,0
1.4083,2.441,0.9889,1852.564,0.9436,0.0,747.0237,0.9905,59.0538,0.9804,6.3777,0.0714,0.0311,0.0024,79.6608,0.0289999999999999,0.0,109.3145,0.0007,4.0584,0.0034,0.1978,0.0233,0.011,0.0008,28.4223,0.0092,0.0,36.5247,0.0002,1.1882,0.0012,0.0688,5.0685,1.2755,0.2388,4.3,3.0728,0.0,14.6333,0.0666,6.8724,0.3456,3.1008,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4138,2.3829,0.9885,1836.9914,0.9393,0.0,753.1723,0.9912,57.8403,0.9623,6.3828,0.0682,0.0522,0.0017,91.0946,0.0299,0.0,98.5458,0.0009,1.536,0.0234,0.3329999999999999,0.0197,0.0179,0.0005,35.5344,0.0104,0.0,32.2095,0.0003,0.4365,0.0086,0.1182,4.8251,2.191,0.1681,4.9589,3.1788,0.0,13.0841,0.0886,2.6556,2.4317,5.2176,532.2636,2.2625,8.32,0.3284,2.9485,0.1024,1.5631,14.5146,0
1.4166,2.2663,0.97,1804.9217,0.9522,0.0,676.803,0.9908,58.0213,0.9645,6.3864,0.0906,0.0881,0.0029,59.1167,0.0213,0.0,100.8655,0.0006,1.5621,0.0239,0.5215,0.026,0.0301,0.0009,19.5296,0.0077,0.0,35.4195,0.0003,0.4361,0.0076,0.1752,6.3978,3.8852,0.3007,3.2753,2.2352,0.0,14.9032,0.0643,2.6923,2.478,8.1664,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4258,2.4073,0.9861,1742.9685,0.9408,0.0,723.0611,0.9911,57.8977,0.9654,6.207000000000001,0.0267,0.0326,0.0061,104.5221,0.0221,0.0,68.4254,0.0009,1.456,0.0243,0.5565,0.0112,0.013,0.0018,43.2642,0.0079,0.0,20.6738,0.0003,0.4176,0.0076,0.185,1.8762,1.3532,0.6178,5.9968,2.3489,0.0,9.4633,0.0921,2.5148,2.5213,8.966000000000001,532.0164,2.3658,13.49,0.2662,4.6475,0.0914,2.5356,11.251,0
1.4096,2.3782,0.9871,1891.431,0.9484,0.0,788.4125,0.9905,59.0297,0.9544,6.5115,0.053,0.0957,0.0027,135.9242,0.0064,0.0,40.9911,0.0008,1.7789,0.0285,0.3132,0.0144,0.0315,0.001,46.7243,0.0022,0.0,14.1613,0.0003,0.4973,0.0091,0.1141,3.7605,4.0233,0.2725,7.1863,0.6776,0.0,5.1992,0.0847,3.0136,2.9862,4.8104,536.4418,2.3416,6.66,0.3509,2.3039,0.1026,1.2415,14.985,0
1.4272,2.4016,0.9899,1816.3408,0.9599,0.0,763.7353,0.9916,57.976000000000006,0.9708,6.2958,0.0535,0.0522,0.0009,117.0568,0.0178,0.0,127.5938,0.0008,3.8807,0.0129,0.4361,0.0172,0.017,0.0003,39.6961,0.0062,0.0,39.8302,0.0003,0.9993,0.0046,0.1435,3.7458,2.1752,0.0953,6.4446,1.8553,0.0,16.7065,0.0819,6.6936,1.3315,6.926,536.6727,1.7324,7.46,0.2142,2.6771,0.0709,1.3901,12.3627,0
1.3961,2.417,0.9905,1797.1417,0.9578,0.0,796.4259,0.9908,57.3415,0.979,6.3499,0.07,0.052,0.0008,81.5529,0.018,0.0,95.4488,0.0012,3.1242,0.0058,0.6111,0.0271,0.0171,0.0003,24.268,0.0059,0.0,27.8969,0.0004,0.9543,0.0017,0.1937,5.0161,2.1517,0.0768,4.5379,1.8763,0.0,11.9846,0.1212,5.4484,0.5912,9.6239,533.3382,2.4033,9.43,0.5611,3.4173,0.1642,1.7681,23.3488,0
1.4327,2.4044,0.988,1735.2635,0.9407,0.0,735.5572,0.9905,59.0958,0.9627,6.2777,0.0194,0.0563,0.0093,201.801,0.0216,0.0,206.8341,0.0008,4.2827,0.0213,0.2797,0.0083,0.0174,0.0028,60.7268,0.0072,0.0,60.3764,0.0003,1.2084,0.0074,0.1022,1.3562,2.34,0.9384,11.6294,2.2931,0.0,28.1194,0.0837,7.247000000000001,2.2141,4.4554,532.9764,2.4327,13.44,0.2843,4.5361,0.0903,2.5217,11.6852,0
1.4124,2.4116,0.9639,1668.0622,0.9404,0.0,778.873,0.9906,59.6589,0.9667,6.2285,0.0668,0.0349,0.0093,156.9957,0.0122,0.0,60.1382,0.001,4.3054,0.0174,0.2336,0.0228,0.0139,0.0031,46.2809,0.0032,0.0,16.6285,0.0003,1.2424,0.006,0.0843,4.731,1.4469,0.9606,9.4119,1.3005,0.0,7.7212,0.1003,7.2167,1.7968,3.7511,530.6746,2.0193,10.8,0.3051,3.894,0.086,2.0351,15.1082,0
1.4136,2.4393,0.9854,1776.0103,0.9397,0.0,713.2748,0.9911,55.396,0.9807,6.2018,0.034,0.0274,0.0015,127.9607,0.0344,0.0,92.3907,0.0012,5.8064,0.0027,0.1903,0.0122,0.0095,0.0005,44.6211,0.0118,0.0,33.9859,0.0004,2.0536,0.0009,0.0727,2.4052,1.1253,0.1479,7.205,3.6612,0.0,12.953,0.1259,10.4816,0.2737,3.0685,530.6746,2.0193,10.8,0.3051,3.894,0.086,2.0351,15.1082,0
1.4159,2.441,0.9896,1809.8892,0.9394,0.0,756.6987,0.9911,58.2507,0.9808,6.1894,0.0478,0.0311,0.0006,145.8688,0.027,0.0,94.1099,0.0005,0.8490000000000001,0.003,0.4231,0.0176,0.011,0.0002,53.5579,0.0115,0.0,27.182,0.0002,0.3046,0.001,0.1434,3.3767,1.2755,0.0651,8.0595,2.8768,0.0,12.4369,0.0549,1.4575,0.3017,6.8362,530.6746,2.0193,10.8,0.3051,3.894,0.086,2.0351,15.1082,0
1.4231,2.4358,0.9866,1782.5934,0.9226,0.0,728.6274,0.992,56.6142,0.9773,6.1358,0.067,0.0574,0.0019,140.7758,0.0202,0.0,76.0092,0.0006,4.3831,0.0065,0.1782,0.0248,0.0182,0.0006,42.5772,0.0069,0.0,27.1562,0.0002,1.2965,0.0019,0.0663,4.7058,2.3558,0.1967,7.8972,2.1859,0.0,10.4318,0.0617,7.7421,0.6651,2.9038,532.5954,2.1606,10.59,0.3212,3.4596,0.0944,1.9884,14.8682,0
1.415,2.3605,0.9899,1850.6233,0.9319,0.0,695.9648,0.9909,58.6921,0.9646,6.2716,0.0507,0.0636,0.001,98.8339,0.0207,0.0,104.1169,0.001,2.3058,0.0228,0.2831,0.0209,0.0193,0.0003,33.4964,0.0069999999999999,0.0,31.0696,0.0003,0.7461,0.0072,0.1036,3.5809,2.6935,0.1025,5.3406,2.2185,0.0,14.9601,0.0986,3.9286,2.3596,4.5137,534.7818,2.0324,8.7,0.4908,3.1112,0.1337,1.6268,24.1504,0
1.4183,2.4222,0.9639,1668.0622,0.9306,0.0,784.403,0.9905,58.6668,0.9801,6.3911,0.0536,0.0584,0.0093,156.9957,0.0338,0.0,80.5452,0.001,1.5727,0.0044,0.2739999999999999,0.0204,0.0171,0.0031,46.2809,0.0115,0.0,24.4814,0.0003,0.5257,0.0014,0.0904,3.7793,2.41,0.9606,9.4119,3.6313,0.0,10.2683,0.1025,2.6807,0.4506,4.2869,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4151,2.4358,0.9906,1787.1098,0.9482,0.0,740.1082,0.991,58.4981,0.9635,6.3685,0.0882,0.0582,0.001,132.5828,0.0196,0.0,233.1215,0.0012,2.7908,0.0263,0.5957,0.0318,0.0171,0.0004,41.7363,0.0059,0.0,68.1545,0.0003,0.9331,0.009,0.2048,6.2308,2.3901,0.1022,7.4188,2.0693,0.0,31.4983,0.1201,4.7708,2.7321,9.3534,532.1636,1.7199,8.98,0.1556,2.8688,0.0502,1.6874,9.0462,0
1.3943,2.4466,0.9688,1801.8521,0.9653,0.0,732.7834,0.9906,59.5074,0.9767,5.7288,0.0712,0.0664,0.0056,149.4442,0.0113,0.0,39.5076,0.0013,4.2238,0.0115,0.2077,0.022,0.0204,0.0018,48.3165,0.0035,0.0,14.2814,0.0003,1.2312,0.0036,0.0667,5.1028,2.7143,0.5741,8.2939,1.1691,0.0,5.3914,0.1295,7.0979,1.178,3.6255,535.0509,1.6984,7.71,0.2835,2.7384,0.0854,1.4409999999999998,16.6894,0
1.4267,2.4222,0.965,1827.0966,0.9368,0.0,805.6736,0.9916,58.7206,0.9622,6.3293,0.0415,0.0584,0.0108,202.6879,0.0207,0.0,93.3201,0.0006,2.9013,0.0247,0.2747,0.0133,0.0171,0.0041,61.574,0.0082,0.0,36.0882,0.0002,0.765,0.0073,0.0846,2.9087,2.41,1.1155,11.0934,2.2048,0.0,11.5829,0.0649,4.9409,2.5634,4.3401,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.3932,2.4389,0.9894,1772.8633,0.95,0.0,802.9367,0.9908,59.2869,0.9703,6.2819,0.0135,0.047,0.002,152.8048,0.0293,0.0,91.1874,0.0011,4.6681,0.0189,0.4014,0.0046,0.0138,0.0006,50.0358,0.0086,0.0,27.2953,0.0004,1.3468,0.0066,0.1355,0.9661,1.9282,0.2063,8.6191,3.0808,0.0,11.3567,0.1145,7.8737,1.9451,6.3902,531.6791,2.0502,6.59,0.4641,2.3352,0.1277,1.2395,22.6363,0
1.4155,2.4242,0.973,1867.539,0.9258,0.0,763.5044,0.9915,57.1032,0.9809,6.114,0.0423,0.0728,0.1021,106.03,0.0314,0.0,51.7004,0.0014,2.5672,0.0025,0.1722,0.0166,0.0229,0.0322,35.0071,0.0091,0.0,20.7386,0.0004,0.8136,0.0009,0.0647,2.9876,3.0038,10.4911,5.6775,3.3921,0.0,6.7715,0.1374,4.4957,0.2532,2.8166,532.5954,2.1606,10.59,0.3212,3.4596,0.0944,1.9884,14.8682,0
1.3804,2.3775,0.9871,1891.431,0.9605,0.0,776.2828,0.9906,59.3271,0.9649,6.2251,0.072,0.0862,0.0027,135.9242,0.0192,0.0,91.125,0.0006,4.1175,0.0259,0.5746,0.0225,0.0288,0.001,46.7243,0.006,0.0,27.5298,0.0002,1.1835,0.0072,0.1918,5.2151,3.6238,0.2725,7.1863,2.0036,0.0,11.7386,0.0585,6.9403,2.6793,9.2312,533.3709,2.147,9.34,0.4487,3.21,0.1318,1.7511,20.9001,0
1.3991,2.4189,0.9868,1907.9462,0.9366,0.0,793.9354,0.9905,59.4126,0.9644,6.2581,0.0756,0.0711,0.0067,144.9377,0.0255,0.0,74.7916,0.0005,4.1623,0.0256,0.5794,0.0218,0.0235,0.0021,51.5643,0.0091,0.0,25.7953,0.0002,1.179,0.0079,0.1981,5.4014,2.9387,0.6774,7.5965,2.7246,0.0,9.4204,0.0535,7.0057,2.6509,9.2587,532.0164,2.3658,13.49,0.2662,4.6475,0.0914,2.5356,11.251,0
1.4044,2.3913,0.986,1809.8301,0.9643,0.0,771.5955,0.9898,58.4722,0.9656,6.4142,0.0626,0.0384,0.0024,138.887,0.0065,0.0,40.7101,0.0012,1.7818,0.024,0.544,0.0213,0.0143,0.0008,43.5471,0.0027,0.0,16.1821,0.0004,0.6444,0.0076,0.181,4.4581,1.6052,0.2442,7.673999999999999,0.6709,0.0,5.2761,0.1179,3.0472,2.4813,8.481,532.1736,2.4452,10.83,0.2222,4.0301,0.0832,2.0351,9.0851,0
1.4241,2.4145,0.9875,1786.0376,0.939,0.0,655.8539,0.9918,57.1918,0.9709,6.2771,0.0701,0.0309,0.0025,115.2136,0.0149,0.0,54.588,0.0009,1.7835,0.0189,0.4863,0.0218,0.0127,0.0009,44.7791,0.0041,0.0,15.3796,0.0003,0.6427,0.0059,0.1615,4.9231,1.2811,0.2492,6.4508,1.5835,0.0,8.3232,0.089,3.1185,1.9497,7.7473,538.54,2.0768,5.3,0.3411,1.7213,0.0939,0.9842,16.4231,0
1.4211,2.381,0.9891,1744.3388,0.9573,0.0,584.1758,0.9907,59.2529,0.9806,6.2185,0.0438,0.0677,0.0018,81.6667,0.017,0.0,107.5477,0.0007,1.8255,0.0031,0.2724,0.0134,0.0258,0.0005,21.7413,0.0051,0.0,30.662,0.0002,0.6131,0.0009,0.0984,3.0843,2.8427,0.179,4.6818,1.7786,0.0,18.4102,0.0733,3.0808,0.3134,4.3797,529.9855,2.2416,10.06,0.426,3.1648,0.1274,1.8982,19.0062,0
1.4176,2.4296,0.9912,1736.6114,0.9562,0.0,764.0111,0.9908,59.73,0.9812,6.1893,0.0238,0.0466,0.002,73.2539,0.0298,0.0,133.577,0.0012,4.0904,0.0031,0.6434,0.0093,0.0139999999999999,0.0007,30.0215,0.0093,0.0,37.2134,0.0004,1.1491,0.001,0.2037,1.681,1.9178,0.2043,4.2182,3.1184,0.0,17.4836,0.1187,6.8482,0.3148,10.395,532.8382,2.0005,11.2401,0.3324,4.0427,0.0861,2.1095,16.6163,0
1.4059,2.4044,0.9895,1796.3286,0.9588,0.0,717.053,0.9909,58.5398,0.9658,6.4291,0.0778,0.0563,0.0011,139.6388,0.0227,0.0,99.4796,0.0009,1.9425,0.0271,0.4885,0.0264,0.0174,0.0003,45.0114,0.0089,0.0,36.8424,0.0003,0.5487,0.0087,0.1617,5.5315,2.34,0.1085,7.7736,2.365,0.0,13.8734,0.0924,3.3183,2.8106,7.5989,532.97,2.2248,10.09,0.4944,3.3335,0.1597,1.8932,22.2222,0
1.3869,2.3581,0.987,1748.2561,0.9184,0.0,766.3839999999999,0.9907,58.2474,0.9594,6.4202,0.1202,0.0609,0.0024,146.3693,0.0143,0.0,71.192,0.0017,4.0167,0.0182,0.1611,0.0394,0.0182,0.0009,42.7579,0.0053,0.0,23.1352,0.0005,1.3087,0.0052,0.0554,8.664,2.5836,0.2461,8.3723,1.5589,0.0,9.2893,0.1709,6.896,1.8987,2.5095,534.1482,1.6633,10.92,0.2937,3.7983,0.0853,2.0444,17.6552,0
1.4027,2.3907,0.9917,1795.2321,0.9485,0.0,703.9763,0.9911,57.6585,0.9802,6.3507,0.0556,0.0909,0.0005,72.824,0.0272,0.0,107.3284,0.0006,1.5123,0.005,0.2617,0.0182,0.0279,0.0002,21.3552,0.011,0.0,32.181999999999995,0.0002,0.4216,0.0014,0.0893,3.9652,3.8012,0.049,4.0565,2.8725,0.0,15.246,0.0588,2.6228,0.51,4.1213,534.6127,2.2455,9.57,0.26,3.3175,0.0943,1.7901,11.5777,0
