Rented Bike Count,Temperature,Humidity,Datetime
244,-1.5,33.0,2017-12-25 13:00:00
274,-0.4,31.0,2017-12-25 14:00:00
319,0.4,28.0,2017-12-25 15:00:00
272,0.4,27.0,2017-12-25 16:00:00
260,-0.7,29.0,2017-12-25 17:00:00
237,-1.6,33.0,2017-12-25 18:00:00
184,-1.8,41.0,2017-12-25 19:00:00
181,-2.1,49.0,2017-12-25 20:00:00
185,-1.7,51.0,2017-12-25 21:00:00
176,-1.3,53.0,2017-12-25 22:00:00
169,-1.0,55.0,2017-12-25 23:00:00
178,-1.4,58.0,2017-12-26 00:00:00
127,-1.5,62.0,2017-12-26 01:00:00
85,-2.1,69.0,2017-12-26 02:00:00
72,-2.6,70.0,2017-12-26 03:00:00
49,-2.6,72.0,2017-12-26 04:00:00
65,-2.9,77.0,2017-12-26 05:00:00
120,-2.8,73.0,2017-12-26 06:00:00
296,-2.9,73.0,2017-12-26 07:00:00
578,-2.7,68.0,2017-12-26 08:00:00
293,-2.8,52.0,2017-12-26 09:00:00
180,-2.2,36.0,2017-12-26 10:00:00
250,-2.1,28.0,2017-12-26 11:00:00
262,-1.3,23.0,2017-12-26 12:00:00
262,-2.0,15.0,2017-12-26 13:00:00
271,-1.6,20.0,2017-12-26 14:00:00
246,-1.9,17.0,2017-12-26 15:00:00
282,-1.9,17.0,2017-12-26 16:00:00
350,-3.6,20.0,2017-12-26 17:00:00
481,-4.7,23.0,2017-12-26 18:00:00
317,-5.4,27.0,2017-12-26 19:00:00
252,-6.1,32.0,2017-12-26 20:00:00
220,-6.6,39.0,2017-12-26 21:00:00
213,-7.2,38.0,2017-12-26 22:00:00
156,-7.5,37.0,2017-12-26 23:00:00
133,-7.9,37.0,2017-12-27 00:00:00
142,-8.2,39.0,2017-12-27 01:00:00
93,-8.6,37.0,2017-12-27 02:00:00
81,-9.1,37.0,2017-12-27 03:00:00
55,-9.1,33.0,2017-12-27 04:00:00
66,-9.4,36.0,2017-12-27 05:00:00
105,-9.8,37.0,2017-12-27 06:00:00
262,-10.1,38.0,2017-12-27 07:00:00
502,-10.2,35.0,2017-12-27 08:00:00
279,-9.8,33.0,2017-12-27 09:00:00
146,-8.5,29.0,2017-12-27 10:00:00
213,-6.8,28.0,2017-12-27 11:00:00
230,-5.5,21.0,2017-12-27 12:00:00
258,-4.7,18.0,2017-12-27 13:00:00
231,-4.0,18.0,2017-12-27 14:00:00
228,-3.1,16.0,2017-12-27 15:00:00
269,-3.2,23.0,2017-12-27 16:00:00
314,-4.2,26.0,2017-12-27 17:00:00
466,-5.2,32.0,2017-12-27 18:00:00
315,-5.5,31.0,2017-12-27 19:00:00
262,-5.9,34.0,2017-12-27 20:00:00
242,-6.4,34.0,2017-12-27 21:00:00
243,-6.4,36.0,2017-12-27 22:00:00
216,-6.3,39.0,2017-12-27 23:00:00
164,-6.5,41.0,2017-12-28 00:00:00
169,-6.6,39.0,2017-12-28 01:00:00
163,-6.6,34.0,2017-12-28 02:00:00
86,-6.0,32.0,2017-12-28 03:00:00
50,-5.8,32.0,2017-12-28 04:00:00
61,-5.7,28.0,2017-12-28 05:00:00
103,-5.5,24.0,2017-12-28 06:00:00
257,-5.0,31.0,2017-12-28 07:00:00
554,-4.7,30.0,2017-12-28 08:00:00
326,-4.3,38.0,2017-12-28 09:00:00
225,-3.4,33.0,2017-12-28 10:00:00
288,-2.1,34.0,2017-12-28 11:00:00
286,-0.8,38.0,2017-12-28 12:00:00
301,0.8,46.0,2017-12-28 13:00:00
311,0.8,55.0,2017-12-28 14:00:00
303,0.4,57.0,2017-12-28 15:00:00
390,0.3,57.0,2017-12-28 16:00:00
407,0.2,58.0,2017-12-28 17:00:00
552,-0.6,62.0,2017-12-28 18:00:00
402,-0.4,62.0,2017-12-28 19:00:00
319,-0.3,62.0,2017-12-28 20:00:00
332,-0.2,62.0,2017-12-28 21:00:00
285,0.0,63.0,2017-12-28 22:00:00
260,0.1,63.0,2017-12-28 23:00:00
233,0.2,63.0,2017-12-29 00:00:00
269,0.3,63.0,2017-12-29 01:00:00
210,0.5,63.0,2017-12-29 02:00:00
135,0.6,64.0,2017-12-29 03:00:00
85,0.6,65.0,2017-12-29 04:00:00
67,0.7,66.0,2017-12-29 05:00:00
128,0.8,68.0,2017-12-29 06:00:00
289,0.9,67.0,2017-12-29 07:00:00
636,1.0,68.0,2017-12-29 08:00:00
353,1.2,67.0,2017-12-29 09:00:00
252,1.9,65.0,2017-12-29 10:00:00
317,3.1,62.0,2017-12-29 11:00:00
363,4.3,62.0,2017-12-29 12:00:00
370,5.2,58.0,2017-12-29 13:00:00
419,5.7,54.0,2017-12-29 14:00:00
426,5.7,53.0,2017-12-29 15:00:00
504,5.4,56.0,2017-12-29 16:00:00
534,4.5,59.0,2017-12-29 17:00:00
574,3.6,62.0,2017-12-29 18:00:00
395,2.7,68.0,2017-12-29 19:00:00
292,1.7,73.0,2017-12-29 20:00:00
282,1.0,77.0,2017-12-29 21:00:00
294,0.8,77.0,2017-12-29 22:00:00
236,0.3,80.0,2017-12-29 23:00:00
240,-0.4,83.0,2017-12-30 00:00:00
234,-0.5,83.0,2017-12-30 01:00:00
192,-0.9,84.0,2017-12-30 02:00:00
127,-1.1,83.0,2017-12-30 03:00:00
86,-1.1,83.0,2017-12-30 04:00:00
52,-1.2,81.0,2017-12-30 05:00:00
62,-1.1,81.0,2017-12-30 06:00:00
88,-0.7,79.0,2017-12-30 07:00:00
162,-0.4,78.0,2017-12-30 08:00:00
224,0.2,76.0,2017-12-30 09:00:00
208,0.8,73.0,2017-12-30 10:00:00
237,2.0,69.0,2017-12-30 11:00:00
274,3.2,64.0,2017-12-30 12:00:00
333,4.0,62.0,2017-12-30 13:00:00
356,4.3,60.0,2017-12-30 14:00:00
337,4.3,61.0,2017-12-30 15:00:00
345,4.1,63.0,2017-12-30 16:00:00
183,3.8,64.0,2017-12-30 17:00:00
45,3.0,84.0,2017-12-30 18:00:00
40,2.3,89.0,2017-12-30 19:00:00
66,1.9,90.0,2017-12-30 20:00:00
64,1.8,92.0,2017-12-30 21:00:00
30,1.8,92.0,2017-12-30 22:00:00
42,1.4,92.0,2017-12-30 23:00:00
43,0.9,95.0,2017-12-31 00:00:00
43,0.5,95.0,2017-12-31 01:00:00
65,0.4,95.0,2017-12-31 02:00:00
65,0.3,91.0,2017-12-31 03:00:00
32,-0.2,87.0,2017-12-31 04:00:00
22,-0.8,85.0,2017-12-31 05:00:00
25,-1.3,84.0,2017-12-31 06:00:00
39,-1.8,86.0,2017-12-31 07:00:00
84,-2.1,86.0,2017-12-31 08:00:00
103,-1.9,82.0,2017-12-31 09:00:00
110,-0.5,73.0,2017-12-31 10:00:00
142,0.8,62.0,2017-12-31 11:00:00
209,1.4,47.0,2017-12-31 12:00:00
267,2.5,36.0,2017-12-31 13:00:00
262,3.0,28.0,2017-12-31 14:00:00
300,3.1,25.0,2017-12-31 15:00:00
272,2.7,26.0,2017-12-31 16:00:00
240,1.7,30.0,2017-12-31 17:00:00
215,0.7,31.0,2017-12-31 18:00:00
163,0.0,31.0,2017-12-31 19:00:00
161,-1.0,32.0,2017-12-31 20:00:00
179,-1.6,35.0,2017-12-31 21:00:00
155,-2.1,36.0,2017-12-31 22:00:00
227,-2.6,40.0,2017-12-31 23:00:00
206,-3.2,40.0,2018-01-01 00:00:00
230,-3.3,41.0,2018-01-01 01:00:00
178,-3.7,42.0,2018-01-01 02:00:00
119,-4.0,44.0,2018-01-01 03:00:00
62,-4.2,53.0,2018-01-01 04:00:00
61,-4.4,54.0,2018-01-01 05:00:00
65,-4.5,51.0,2018-01-01 06:00:00
81,-4.7,56.0,2018-01-01 07:00:00
89,-5.0,55.0,2018-01-01 08:00:00
121,-4.3,39.0,2018-01-01 09:00:00
139,-1.6,32.0,2018-01-01 10:00:00
169,0.1,27.0,2018-01-01 11:00:00
225,1.5,20.0,2018-01-01 12:00:00
248,2.4,22.0,2018-01-01 13:00:00
298,3.7,24.0,2018-01-01 14:00:00
344,3.0,27.0,2018-01-01 15:00:00
310,3.0,28.0,2018-01-01 16:00:00
271,1.8,33.0,2018-01-01 17:00:00
218,0.8,34.0,2018-01-01 18:00:00
125,-0.1,39.0,2018-01-01 19:00:00
206,-0.3,40.0,2018-01-01 20:00:00
203,-0.9,44.0,2018-01-01 21:00:00
168,-1.3,48.0,2018-01-01 22:00:00
154,-1.6,51.0,2018-01-01 23:00:00
148,-1.8,54.0,2018-01-02 00:00:00
108,-2.1,56.0,2018-01-02 01:00:00
69,-2.3,62.0,2018-01-02 02:00:00
41,-2.5,62.0,2018-01-02 03:00:00
31,-2.7,67.0,2018-01-02 04:00:00
58,-3.1,67.0,2018-01-02 05:00:00
139,-3.2,67.0,2018-01-02 06:00:00
344,-3.2,69.0,2018-01-02 07:00:00
655,-3.4,71.0,2018-01-02 08:00:00
315,-3.1,66.0,2018-01-02 09:00:00
208,-1.4,50.0,2018-01-02 10:00:00
269,-0.4,40.0,2018-01-02 11:00:00
293,0.9,29.0,2018-01-02 12:00:00
273,1.5,23.0,2018-01-02 13:00:00
302,1.7,20.0,2018-01-02 14:00:00
295,1.5,22.0,2018-01-02 15:00:00
320,1.3,23.0,2018-01-02 16:00:00
373,0.3,27.0,2018-01-02 17:00:00
675,-0.8,24.0,2018-01-02 18:00:00
403,-1.3,28.0,2018-01-02 19:00:00
364,-1.9,26.0,2018-01-02 20:00:00
304,-2.6,28.0,2018-01-02 21:00:00
273,-3.4,33.0,2018-01-02 22:00:00
186,-3.8,35.0,2018-01-02 23:00:00
160,-4.3,38.0,2018-01-03 00:00:00
130,-5.0,42.0,2018-01-03 01:00:00
110,-5.5,43.0,2018-01-03 02:00:00
67,-6.1,45.0,2018-01-03 03:00:00
43,-6.1,45.0,2018-01-03 04:00:00
67,-6.4,47.0,2018-01-03 05:00:00
137,-6.7,48.0,2018-01-03 06:00:00
308,-6.9,48.0,2018-01-03 07:00:00
670,-7.0,49.0,2018-01-03 08:00:00
342,-6.8,44.0,2018-01-03 09:00:00
213,-5.6,38.0,2018-01-03 10:00:00
267,-4.5,36.0,2018-01-03 11:00:00
297,-3.4,32.0,2018-01-03 12:00:00
279,-2.2,31.0,2018-01-03 13:00:00
270,-1.5,30.0,2018-01-03 14:00:00
286,-1.1,29.0,2018-01-03 15:00:00
299,-0.4,30.0,2018-01-03 16:00:00
382,-1.9,35.0,2018-01-03 17:00:00
637,-3.1,39.0,2018-01-03 18:00:00
431,-3.7,41.0,2018-01-03 19:00:00
294,-3.9,44.0,2018-01-03 20:00:00
335,-4.3,47.0,2018-01-03 21:00:00
291,-5.2,53.0,2018-01-03 22:00:00
197,-5.9,54.0,2018-01-03 23:00:00
159,-6.3,54.0,2018-01-04 00:00:00
150,-6.9,56.0,2018-01-04 01:00:00
123,-7.3,57.0,2018-01-04 02:00:00
57,-7.4,54.0,2018-01-04 03:00:00
38,-7.5,55.0,2018-01-04 04:00:00
66,-7.6,49.0,2018-01-04 05:00:00
120,-7.6,47.0,2018-01-04 06:00:00
302,-8.1,51.0,2018-01-04 07:00:00
646,-8.6,55.0,2018-01-04 08:00:00
340,-7.9,48.0,2018-01-04 09:00:00
197,-6.4,43.0,2018-01-04 10:00:00
264,-4.4,40.0,2018-01-04 11:00:00
290,-2.9,33.0,2018-01-04 12:00:00
284,-2.0,32.0,2018-01-04 13:00:00
262,-0.8,32.0,2018-01-04 14:00:00
281,-1.2,31.0,2018-01-04 15:00:00
309,-1.4,34.0,2018-01-04 16:00:00
397,-2.1,37.0,2018-01-04 17:00:00
603,-2.6,38.0,2018-01-04 18:00:00
417,-2.7,39.0,2018-01-04 19:00:00
311,-2.8,39.0,2018-01-04 20:00:00
310,-3.1,41.0,2018-01-04 21:00:00
306,-3.6,46.0,2018-01-04 22:00:00
221,-4.0,48.0,2018-01-04 23:00:00
202,-4.7,52.0,2018-01-05 00:00:00
170,-5.1,51.0,2018-01-05 01:00:00
118,-5.3,52.0,2018-01-05 02:00:00
67,-5.5,56.0,2018-01-05 03:00:00
47,-5.1,55.0,2018-01-05 04:00:00
75,-5.1,55.0,2018-01-05 05:00:00
123,-5.1,54.0,2018-01-05 06:00:00
327,-5.3,53.0,2018-01-05 07:00:00
665,-5.3,51.0,2018-01-05 08:00:00
354,-4.7,49.0,2018-01-05 09:00:00
232,-3.3,50.0,2018-01-05 10:00:00
308,-0.7,45.0,2018-01-05 11:00:00
362,-0.3,45.0,2018-01-05 12:00:00
312,0.9,43.0,2018-01-05 13:00:00
343,1.4,41.0,2018-01-05 14:00:00
333,1.5,34.0,2018-01-05 15:00:00
329,1.0,34.0,2018-01-05 16:00:00
446,-0.6,45.0,2018-01-05 17:00:00
635,-1.8,44.0,2018-01-05 18:00:00
443,-2.5,49.0,2018-01-05 19:00:00
322,-3.4,51.0,2018-01-05 20:00:00
284,-3.5,53.0,2018-01-05 21:00:00
281,-3.8,53.0,2018-01-05 22:00:00
189,-3.6,50.0,2018-01-05 23:00:00
184,-4.3,52.0,2018-01-06 00:00:00
222,-4.8,54.0,2018-01-06 01:00:00
176,-5.5,56.0,2018-01-06 02:00:00
103,-5.6,56.0,2018-01-06 03:00:00
61,-5.9,61.0,2018-01-06 04:00:00
48,-6.1,64.0,2018-01-06 05:00:00
69,-6.5,67.0,2018-01-06 06:00:00
105,-6.6,65.0,2018-01-06 07:00:00
186,-6.5,62.0,2018-01-06 08:00:00
221,-5.8,49.0,2018-01-06 09:00:00
204,-3.5,39.0,2018-01-06 10:00:00
245,-1.6,35.0,2018-01-06 11:00:00
283,0.0,35.0,2018-01-06 12:00:00
356,0.9,28.0,2018-01-06 13:00:00
370,1.8,29.0,2018-01-06 14:00:00
373,2.3,27.0,2018-01-06 15:00:00
352,2.7,27.0,2018-01-06 16:00:00
354,1.1,31.0,2018-01-06 17:00:00
271,-0.6,37.0,2018-01-06 18:00:00
207,-1.2,37.0,2018-01-06 19:00:00
189,-2.1,41.0,2018-01-06 20:00:00
214,-2.5,47.0,2018-01-06 21:00:00
218,-2.6,47.0,2018-01-06 22:00:00
169,-3.2,50.0,2018-01-06 23:00:00
192,-3.8,48.0,2018-01-07 00:00:00
162,-3.9,51.0,2018-01-07 01:00:00
128,-4.4,53.0,2018-01-07 02:00:00
102,-4.8,56.0,2018-01-07 03:00:00
62,-5.1,60.0,2018-01-07 04:00:00
40,-5.6,58.0,2018-01-07 05:00:00
38,-5.5,52.0,2018-01-07 06:00:00
60,-5.6,58.0,2018-01-07 07:00:00
122,-5.3,53.0,2018-01-07 08:00:00
143,-3.8,49.0,2018-01-07 09:00:00
179,-1.8,40.0,2018-01-07 10:00:00
214,0.5,35.0,2018-01-07 11:00:00
278,1.1,34.0,2018-01-07 12:00:00
265,1.4,34.0,2018-01-07 13:00:00
331,1.9,32.0,2018-01-07 14:00:00
368,2.7,31.0,2018-01-07 15:00:00
333,2.6,32.0,2018-01-07 16:00:00
349,2.3,33.0,2018-01-07 17:00:00
270,1.8,34.0,2018-01-07 18:00:00
246,1.6,35.0,2018-01-07 19:00:00
233,1.3,38.0,2018-01-07 20:00:00
236,1.2,39.0,2018-01-07 21:00:00
214,1.1,40.0,2018-01-07 22:00:00
149,1.1,39.0,2018-01-07 23:00:00
149,0.9,42.0,2018-01-08 00:00:00
109,0.9,42.0,2018-01-08 01:00:00
77,0.8,42.0,2018-01-08 02:00:00
53,0.9,43.0,2018-01-08 03:00:00
46,1.0,43.0,2018-01-08 04:00:00
67,0.8,42.0,2018-01-08 05:00:00
159,0.8,45.0,2018-01-08 06:00:00
374,0.7,44.0,2018-01-08 07:00:00
701,0.7,45.0,2018-01-08 08:00:00
387,0.8,47.0,2018-01-08 09:00:00
253,1.3,43.0,2018-01-08 10:00:00
278,1.7,37.0,2018-01-08 11:00:00
356,2.7,33.0,2018-01-08 12:00:00
303,3.0,32.0,2018-01-08 13:00:00
349,3.4,31.0,2018-01-08 14:00:00
318,3.9,33.0,2018-01-08 15:00:00
353,3.5,36.0,2018-01-08 16:00:00
385,2.7,50.0,2018-01-08 17:00:00
316,1.5,70.0,2018-01-08 18:00:00
127,0.9,88.0,2018-01-08 19:00:00
144,1.0,89.0,2018-01-08 20:00:00
146,0.7,77.0,2018-01-08 21:00:00
149,0.1,68.0,2018-01-08 22:00:00
112,-0.6,62.0,2018-01-08 23:00:00
100,-1.2,67.0,2018-01-09 00:00:00
107,-1.9,69.0,2018-01-09 01:00:00
75,-2.9,66.0,2018-01-09 02:00:00
52,-3.4,67.0,2018-01-09 03:00:00
38,-4.3,59.0,2018-01-09 04:00:00
52,-5.1,48.0,2018-01-09 05:00:00
126,-5.6,52.0,2018-01-09 06:00:00
245,-5.9,57.0,2018-01-09 07:00:00
554,-6.0,64.0,2018-01-09 08:00:00
320,-6.0,61.0,2018-01-09 09:00:00
190,-4.8,57.0,2018-01-09 10:00:00
247,-3.9,51.0,2018-01-09 11:00:00
262,-2.7,45.0,2018-01-09 12:00:00
265,-2.6,45.0,2018-01-09 13:00:00
265,-1.8,45.0,2018-01-09 14:00:00
257,-2.4,51.0,2018-01-09 15:00:00
262,-2.4,56.0,2018-01-09 16:00:00
332,-2.9,66.0,2018-01-09 17:00:00
558,-3.8,58.0,2018-01-09 18:00:00
364,-4.5,57.0,2018-01-09 19:00:00
302,-4.9,59.0,2018-01-09 20:00:00
281,-4.8,59.0,2018-01-09 21:00:00
166,-4.2,67.0,2018-01-09 22:00:00
80,-4.9,80.0,2018-01-09 23:00:00
61,-5.2,82.0,2018-01-10 00:00:00
78,-5.6,75.0,2018-01-10 01:00:00
63,-5.7,72.0,2018-01-10 02:00:00
40,-6.1,70.0,2018-01-10 03:00:00
31,-6.6,72.0,2018-01-10 04:00:00
39,-7.3,75.0,2018-01-10 05:00:00
84,-7.7,74.0,2018-01-10 06:00:00
158,-8.0,70.0,2018-01-10 07:00:00
387,-7.9,67.0,2018-01-10 08:00:00
225,-7.7,62.0,2018-01-10 09:00:00
150,-6.9,53.0,2018-01-10 10:00:00
168,-6.4,49.0,2018-01-10 11:00:00
217,-5.6,44.0,2018-01-10 12:00:00
207,-5.1,43.0,2018-01-10 13:00:00
177,-5.3,37.0,2018-01-10 14:00:00
193,-5.3,33.0,2018-01-10 15:00:00
196,-5.4,30.0,2018-01-10 16:00:00
266,-6.5,34.0,2018-01-10 17:00:00
437,-7.8,32.0,2018-01-10 18:00:00
259,-8.5,35.0,2018-01-10 19:00:00
207,-8.9,41.0,2018-01-10 20:00:00
214,-9.4,47.0,2018-01-10 21:00:00
165,-9.7,51.0,2018-01-10 22:00:00
139,-10.2,53.0,2018-01-10 23:00:00
98,-10.3,54.0,2018-01-11 00:00:00
100,-10.6,55.0,2018-01-11 01:00:00
89,-10.9,57.0,2018-01-11 02:00:00
38,-11.2,59.0,2018-01-11 03:00:00
33,-11.5,57.0,2018-01-11 04:00:00
42,-11.9,61.0,2018-01-11 05:00:00
82,-12.0,61.0,2018-01-11 06:00:00
203,-12.3,59.0,2018-01-11 07:00:00
443,-12.6,61.0,2018-01-11 08:00:00
227,-12.0,53.0,2018-01-11 09:00:00
152,-11.1,46.0,2018-01-11 10:00:00
146,-10.2,41.0,2018-01-11 11:00:00
187,-8.6,40.0,2018-01-11 12:00:00
178,-8.6,41.0,2018-01-11 13:00:00
187,-7.4,38.0,2018-01-11 14:00:00
181,-8.3,42.0,2018-01-11 15:00:00
179,-8.2,39.0,2018-01-11 16:00:00
219,-9.3,43.0,2018-01-11 17:00:00
352,-10.4,43.0,2018-01-11 18:00:00
251,-10.9,44.0,2018-01-11 19:00:00
177,-11.6,49.0,2018-01-11 20:00:00
162,-12.4,51.0,2018-01-11 21:00:00
172,-12.9,52.0,2018-01-11 22:00:00
119,-13.2,51.0,2018-01-11 23:00:00
105,-13.6,49.0,2018-01-12 00:00:00
99,-13.7,47.0,2018-01-12 01:00:00
83,-13.8,43.0,2018-01-12 02:00:00
42,-14.1,45.0,2018-01-12 03:00:00
30,-14.3,45.0,2018-01-12 04:00:00
35,-14.6,45.0,2018-01-12 05:00:00
92,-14.9,45.0,2018-01-12 06:00:00
189,-15.1,45.0,2018-01-12 07:00:00
419,-15.1,44.0,2018-01-12 08:00:00
196,-14.9,40.0,2018-01-12 09:00:00
119,-13.0,37.0,2018-01-12 10:00:00
140,-11.2,31.0,2018-01-12 11:00:00
178,-9.6,27.0,2018-01-12 12:00:00
177,-8.2,29.0,2018-01-12 13:00:00
173,-7.2,28.0,2018-01-12 14:00:00
177,-6.5,26.0,2018-01-12 15:00:00
196,-5.8,21.0,2018-01-12 16:00:00
259,-6.5,22.0,2018-01-12 17:00:00
405,-7.5,28.0,2018-01-12 18:00:00
273,-8.2,32.0,2018-01-12 19:00:00
210,-7.9,31.0,2018-01-12 20:00:00
184,-7.4,33.0,2018-01-12 21:00:00
186,-6.9,39.0,2018-01-12 22:00:00
144,-6.7,36.0,2018-01-12 23:00:00
152,-6.6,39.0,2018-01-13 00:00:00
168,-6.5,45.0,2018-01-13 01:00:00
145,-6.4,40.0,2018-01-13 02:00:00
77,-6.5,42.0,2018-01-13 03:00:00
47,-6.4,46.0,2018-01-13 04:00:00
40,-6.3,51.0,2018-01-13 05:00:00
42,-6.4,59.0,2018-01-13 06:00:00
43,-6.5,68.0,2018-01-13 07:00:00
67,-6.5,72.0,2018-01-13 08:00:00
102,-6.3,76.0,2018-01-13 09:00:00
106,-5.5,72.0,2018-01-13 10:00:00
133,-4.8,70.0,2018-01-13 11:00:00
174,-3.7,66.0,2018-01-13 12:00:00
212,-2.5,62.0,2018-01-13 13:00:00
215,-1.8,62.0,2018-01-13 14:00:00
251,-1.5,62.0,2018-01-13 15:00:00
249,-1.2,63.0,2018-01-13 16:00:00
277,-1.4,68.0,2018-01-13 17:00:00
223,-2.6,73.0,2018-01-13 18:00:00
167,-3.3,76.0,2018-01-13 19:00:00
158,-3.9,78.0,2018-01-13 20:00:00
156,-4.1,79.0,2018-01-13 21:00:00
168,-4.3,81.0,2018-01-13 22:00:00
131,-4.4,81.0,2018-01-13 23:00:00
149,-4.4,81.0,2018-01-14 00:00:00
150,-3.7,79.0,2018-01-14 01:00:00
111,-3.5,78.0,2018-01-14 02:00:00
79,-3.6,78.0,2018-01-14 03:00:00
48,-4.0,79.0,2018-01-14 04:00:00
29,-4.2,79.0,2018-01-14 05:00:00
49,-4.3,79.0,2018-01-14 06:00:00
59,-4.4,80.0,2018-01-14 07:00:00
81,-3.8,79.0,2018-01-14 08:00:00
118,-3.4,77.0,2018-01-14 09:00:00
134,-2.1,72.0,2018-01-14 10:00:00
174,-0.5,64.0,2018-01-14 11:00:00
226,1.2,58.0,2018-01-14 12:00:00
272,3.0,52.0,2018-01-14 13:00:00
304,3.7,53.0,2018-01-14 14:00:00
353,4.6,50.0,2018-01-14 15:00:00
366,5.3,49.0,2018-01-14 16:00:00
302,4.5,51.0,2018-01-14 17:00:00
250,4.1,53.0,2018-01-14 18:00:00
208,3.9,54.0,2018-01-14 19:00:00
210,3.5,55.0,2018-01-14 20:00:00
213,3.1,58.0,2018-01-14 21:00:00
196,2.8,60.0,2018-01-14 22:00:00
144,2.7,60.0,2018-01-14 23:00:00
171,3.0,60.0,2018-01-15 00:00:00
122,3.0,62.0,2018-01-15 01:00:00
74,3.6,65.0,2018-01-15 02:00:00
58,4.4,70.0,2018-01-15 03:00:00
38,4.9,73.0,2018-01-15 04:00:00
55,5.0,76.0,2018-01-15 05:00:00
82,4.9,83.0,2018-01-15 06:00:00
209,4.4,87.0,2018-01-15 07:00:00
444,4.1,85.0,2018-01-15 08:00:00
303,3.9,86.0,2018-01-15 09:00:00
212,4.2,82.0,2018-01-15 10:00:00
254,4.7,75.0,2018-01-15 11:00:00
311,6.2,64.0,2018-01-15 12:00:00
309,6.1,61.0,2018-01-15 13:00:00
306,7.1,52.0,2018-01-15 14:00:00
349,7.4,38.0,2018-01-15 15:00:00
365,7.5,37.0,2018-01-15 16:00:00
455,6.5,40.0,2018-01-15 17:00:00
555,5.2,44.0,2018-01-15 18:00:00
444,4.4,53.0,2018-01-15 19:00:00
321,3.7,58.0,2018-01-15 20:00:00
334,3.4,59.0,2018-01-15 21:00:00
333,3.0,61.0,2018-01-15 22:00:00
230,2.4,63.0,2018-01-15 23:00:00
212,1.8,67.0,2018-01-16 00:00:00
207,1.2,64.0,2018-01-16 01:00:00
141,0.5,72.0,2018-01-16 02:00:00
81,0.3,70.0,2018-01-16 03:00:00
51,0.8,65.0,2018-01-16 04:00:00
58,1.1,64.0,2018-01-16 05:00:00
140,1.2,69.0,2018-01-16 06:00:00
318,1.1,69.0,2018-01-16 07:00:00
650,1.2,68.0,2018-01-16 08:00:00
376,1.9,65.0,2018-01-16 09:00:00
221,2.7,60.0,2018-01-16 10:00:00
256,3.9,57.0,2018-01-16 11:00:00
276,5.2,52.0,2018-01-16 12:00:00
296,5.8,47.0,2018-01-16 13:00:00
276,6.5,43.0,2018-01-16 14:00:00
250,6.3,40.0,2018-01-16 15:00:00
277,5.8,50.0,2018-01-16 16:00:00
381,5.2,58.0,2018-01-16 17:00:00
592,4.9,59.0,2018-01-16 18:00:00
409,4.6,57.0,2018-01-16 19:00:00
332,4.5,58.0,2018-01-16 20:00:00
342,4.3,56.0,2018-01-16 21:00:00
321,4.0,57.0,2018-01-16 22:00:00
242,3.9,60.0,2018-01-16 23:00:00
204,3.5,62.0,2018-01-17 00:00:00
183,3.3,64.0,2018-01-17 01:00:00
140,3.1,65.0,2018-01-17 02:00:00
75,3.0,67.0,2018-01-17 03:00:00
55,3.0,68.0,2018-01-17 04:00:00
72,2.9,66.0,2018-01-17 05:00:00
115,2.7,71.0,2018-01-17 06:00:00
272,2.5,71.0,2018-01-17 07:00:00
537,2.6,70.0,2018-01-17 08:00:00
337,3.0,66.0,2018-01-17 09:00:00
212,4.3,58.0,2018-01-17 10:00:00
270,6.0,51.0,2018-01-17 11:00:00
310,8.1,51.0,2018-01-17 12:00:00
273,8.0,54.0,2018-01-17 13:00:00
258,7.7,54.0,2018-01-17 14:00:00
278,8.5,49.0,2018-01-17 15:00:00
314,8.3,54.0,2018-01-17 16:00:00
380,7.2,57.0,2018-01-17 17:00:00
501,5.2,62.0,2018-01-17 18:00:00
360,4.2,68.0,2018-01-17 19:00:00
286,3.5,72.0,2018-01-17 20:00:00
320,3.1,74.0,2018-01-17 21:00:00
313,2.8,74.0,2018-01-17 22:00:00
227,2.7,74.0,2018-01-17 23:00:00
215,2.7,73.0,2018-01-18 00:00:00
190,3.2,72.0,2018-01-18 01:00:00
137,3.3,73.0,2018-01-18 02:00:00
95,3.6,74.0,2018-01-18 03:00:00
50,3.3,80.0,2018-01-18 04:00:00
68,2.6,82.0,2018-01-18 05:00:00
107,2.2,82.0,2018-01-18 06:00:00
279,1.5,86.0,2018-01-18 07:00:00
537,1.1,86.0,2018-01-18 08:00:00
305,1.2,84.0,2018-01-18 09:00:00
188,1.4,81.0,2018-01-18 10:00:00
261,1.8,75.0,2018-01-18 11:00:00
267,2.5,72.0,2018-01-18 12:00:00
307,3.5,54.0,2018-01-18 13:00:00
301,4.4,42.0,2018-01-18 14:00:00
269,4.2,36.0,2018-01-18 15:00:00
328,3.6,42.0,2018-01-18 16:00:00
416,2.8,46.0,2018-01-18 17:00:00
506,2.0,39.0,2018-01-18 18:00:00
365,1.5,41.0,2018-01-18 19:00:00
303,1.1,44.0,2018-01-18 20:00:00
339,0.8,45.0,2018-01-18 21:00:00
318,0.7,45.0,2018-01-18 22:00:00
232,0.6,47.0,2018-01-18 23:00:00
211,0.3,45.0,2018-01-19 00:00:00
207,0.0,43.0,2018-01-19 01:00:00
140,-0.3,44.0,2018-01-19 02:00:00
93,-0.6,43.0,2018-01-19 03:00:00
