id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
114039,Female,Loyal Customer,45,Business travel,Business,3732,5,5,5,5,5,5,5,5,5,5,5,3,5,4,17,0,satisfied
66800,Female,Loyal Customer,43,Business travel,Business,3854,5,5,5,5,5,4,4,5,5,5,5,5,5,3,0,0,satisfied
106799,Male,Loyal Customer,53,Business travel,Eco,977,2,4,2,4,2,2,2,2,3,2,3,2,3,2,20,17,neutral or dissatisfied
47057,Male,Loyal Customer,23,Business travel,Business,3073,4,4,1,4,5,5,5,5,1,3,1,3,3,5,0,3,satisfied
61824,Female,Loyal Customer,16,Personal Travel,Eco,1379,2,5,2,2,2,2,2,2,5,2,4,3,5,2,2,0,neutral or dissatisfied
68207,Male,Loyal Customer,23,Business travel,Eco,631,2,2,2,2,2,1,1,2,3,5,4,3,4,2,0,8,neutral or dissatisfied
125512,Male,Loyal Customer,45,Personal Travel,Eco,666,2,5,2,4,4,2,4,4,4,5,5,4,5,4,0,0,neutral or dissatisfied
93019,Female,Loyal Customer,46,Business travel,Business,2820,2,2,2,2,2,1,2,5,5,5,5,2,5,3,1,0,satisfied
87296,Female,Loyal Customer,49,Personal Travel,Eco,577,2,5,2,2,3,4,5,1,1,2,1,4,1,3,23,2,neutral or dissatisfied
76748,Female,Loyal Customer,40,Business travel,Business,2808,4,3,3,3,3,3,4,3,3,3,4,4,3,3,7,2,neutral or dissatisfied
85879,Female,Loyal Customer,19,Business travel,Business,2172,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,0,satisfied
63961,Female,Loyal Customer,48,Personal Travel,Eco,1192,4,2,4,3,4,3,3,1,1,4,2,3,1,1,0,0,neutral or dissatisfied
94760,Female,Loyal Customer,64,Business travel,Business,1773,2,4,3,4,5,3,3,2,2,3,2,4,2,4,0,0,neutral or dissatisfied
49608,Female,Loyal Customer,38,Business travel,Eco,109,5,3,3,3,5,5,5,5,5,2,4,1,1,5,31,,satisfied
80520,Male,Loyal Customer,23,Personal Travel,Eco,1749,2,1,1,4,3,1,3,3,1,1,4,2,3,3,97,89,neutral or dissatisfied
23328,Female,Loyal Customer,38,Business travel,Business,3753,2,2,2,2,1,1,5,4,4,4,4,4,4,1,0,0,satisfied
13560,Male,Loyal Customer,41,Personal Travel,Eco,214,1,4,1,2,2,1,1,2,4,3,5,4,5,2,16,34,neutral or dissatisfied
119121,Male,Loyal Customer,29,Personal Travel,Eco,1020,1,4,1,4,1,1,1,1,3,3,3,4,3,1,0,0,neutral or dissatisfied
42917,Male,Loyal Customer,47,Business travel,Eco Plus,368,5,1,2,1,4,5,4,4,5,5,2,4,3,4,0,0,satisfied
52954,Male,Loyal Customer,50,Personal Travel,Eco Plus,1448,2,3,2,5,4,2,4,4,4,3,4,3,1,4,20,4,neutral or dissatisfied
83112,Female,Loyal Customer,18,Personal Travel,Eco,1127,2,5,2,3,3,2,3,3,4,4,4,3,5,3,0,0,neutral or dissatisfied
88574,Female,Loyal Customer,20,Personal Travel,Eco,545,2,0,2,3,5,2,1,5,3,4,3,3,1,5,4,0,neutral or dissatisfied
111570,Female,Loyal Customer,41,Business travel,Business,3238,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0,satisfied
28662,Female,Loyal Customer,12,Personal Travel,Eco,2466,2,4,2,3,1,2,1,1,4,4,5,4,4,1,0,0,neutral or dissatisfied
27177,Female,Loyal Customer,36,Personal Travel,Eco,2715,2,3,2,3,2,3,2,4,5,3,3,2,3,2,0,0,neutral or dissatisfied
129585,Male,Loyal Customer,49,Business travel,Business,337,3,4,3,3,4,5,5,4,4,4,4,5,4,3,10,0,satisfied
35759,Female,Loyal Customer,55,Personal Travel,Eco,1608,2,2,2,4,2,3,4,5,5,2,5,3,5,2,0,0,neutral or dissatisfied
49475,Female,Loyal Customer,43,Business travel,Business,3004,3,3,3,3,2,4,3,2,2,2,3,1,2,2,0,0,neutral or dissatisfied
78904,Female,disloyal Customer,49,Business travel,Business,980,2,2,2,2,3,2,3,3,3,5,5,4,4,3,11,6,neutral or dissatisfied
29619,Female,disloyal Customer,35,Business travel,Eco,1462,1,1,1,1,3,1,3,3,1,5,1,3,2,3,0,0,neutral or dissatisfied
77512,Male,Loyal Customer,45,Business travel,Business,1521,1,1,3,1,3,5,4,5,5,5,5,4,5,4,0,0,satisfied
31631,Female,Loyal Customer,28,Business travel,Business,862,5,5,5,5,5,5,5,5,2,3,1,1,2,5,9,5,satisfied
38913,Male,Loyal Customer,60,Business travel,Business,1833,4,4,4,4,1,4,5,4,4,4,4,1,4,2,0,0,satisfied
35366,Male,Loyal Customer,35,Business travel,Business,2398,2,4,2,4,1,3,2,2,2,2,2,4,2,3,0,9,neutral or dissatisfied
111817,Female,disloyal Customer,38,Business travel,Business,349,3,3,3,5,4,3,4,4,5,4,4,5,5,4,29,28,neutral or dissatisfied
12259,Male,Loyal Customer,48,Business travel,Business,1722,4,5,4,4,4,2,3,4,4,4,4,2,4,1,0,0,satisfied
19790,Female,Loyal Customer,65,Personal Travel,Eco,578,2,4,3,4,2,4,4,3,3,3,3,4,3,3,99,101,neutral or dissatisfied
33260,Male,Loyal Customer,30,Personal Travel,Eco Plus,163,3,5,3,2,1,3,1,1,4,2,4,5,5,1,9,11,neutral or dissatisfied
107079,Female,Loyal Customer,51,Personal Travel,Eco,395,2,4,5,1,2,4,5,3,3,5,3,1,3,1,0,0,neutral or dissatisfied
15174,Male,disloyal Customer,23,Business travel,Eco,416,5,0,5,2,4,5,4,4,3,5,5,3,2,4,18,4,satisfied
23620,Female,Loyal Customer,37,Business travel,Eco,977,3,4,4,4,3,3,3,3,2,2,3,3,3,3,0,0,neutral or dissatisfied
18128,Male,Loyal Customer,23,Business travel,Business,3095,5,5,5,5,5,5,3,5,2,5,4,3,3,5,9,0,satisfied
105291,Male,Loyal Customer,32,Business travel,Business,738,4,4,4,4,4,4,4,4,4,2,4,3,3,4,0,3,neutral or dissatisfied
56451,Male,Loyal Customer,67,Personal Travel,Eco,719,3,3,3,4,1,3,1,1,2,2,3,1,5,1,24,14,neutral or dissatisfied
102068,Male,Loyal Customer,65,Personal Travel,Business,226,1,4,1,1,5,5,4,4,4,1,4,5,4,3,37,20,neutral or dissatisfied
57995,Female,Loyal Customer,48,Business travel,Business,1943,1,1,1,1,3,5,5,5,5,5,5,4,5,5,0,0,satisfied
146,Male,Loyal Customer,60,Business travel,Business,2371,4,4,4,4,2,4,5,4,4,4,4,3,4,3,66,61,satisfied
18770,Female,Loyal Customer,31,Business travel,Business,551,3,1,1,1,3,3,3,3,3,4,3,4,4,3,53,48,neutral or dissatisfied
42774,Male,Loyal Customer,22,Business travel,Eco Plus,493,4,1,5,5,4,4,4,4,2,4,2,3,4,4,19,6,satisfied
13776,Male,disloyal Customer,27,Business travel,Eco,925,2,2,2,5,5,2,5,5,2,5,5,1,4,5,4,3,neutral or dissatisfied
103702,Female,Loyal Customer,19,Personal Travel,Eco,405,2,2,2,4,1,2,1,1,3,2,4,4,3,1,0,0,neutral or dissatisfied
69826,Female,disloyal Customer,26,Business travel,Eco,1055,3,3,3,4,4,3,4,4,3,5,4,2,4,4,0,0,neutral or dissatisfied
57906,Male,Loyal Customer,72,Business travel,Eco,305,4,3,3,3,4,4,4,4,2,3,3,1,3,4,0,0,neutral or dissatisfied
31358,Female,Loyal Customer,34,Business travel,Business,589,5,5,5,5,1,1,5,5,5,5,5,5,5,5,0,11,satisfied
92805,Female,Loyal Customer,45,Business travel,Business,1587,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0,satisfied
104375,Male,Loyal Customer,51,Business travel,Business,3090,2,4,4,4,3,3,4,2,2,2,2,4,2,1,0,0,neutral or dissatisfied
109896,Female,disloyal Customer,26,Business travel,Eco,804,2,2,2,3,4,2,3,4,1,4,4,1,4,4,7,0,neutral or dissatisfied
102955,Female,Loyal Customer,12,Personal Travel,Eco,719,3,4,3,3,1,3,1,1,5,2,4,4,4,1,0,0,neutral or dissatisfied
44736,Female,Loyal Customer,72,Business travel,Eco Plus,67,2,5,3,5,2,3,4,3,3,2,3,4,3,3,28,18,neutral or dissatisfied
28135,Male,Loyal Customer,45,Business travel,Eco,550,4,2,4,4,4,4,4,4,4,4,3,5,5,4,0,0,satisfied
55871,Female,Loyal Customer,22,Business travel,Business,2809,2,2,2,2,5,5,5,5,3,4,4,5,4,5,36,28,satisfied
8818,Female,Loyal Customer,53,Personal Travel,Eco,552,4,4,4,1,4,5,4,5,5,4,5,4,5,5,0,0,neutral or dissatisfied
86148,Female,disloyal Customer,33,Business travel,Business,356,3,3,3,4,4,3,4,4,4,5,5,5,5,4,12,0,neutral or dissatisfied
120162,Female,Loyal Customer,46,Personal Travel,Business,119,4,0,4,1,5,5,4,4,4,4,4,3,4,3,13,32,neutral or dissatisfied
117547,Male,Loyal Customer,54,Business travel,Business,1545,2,2,2,2,5,5,5,5,5,5,5,4,5,4,1,0,satisfied
112385,Female,Loyal Customer,40,Business travel,Eco,819,4,2,3,3,4,4,4,4,1,2,3,1,3,4,23,6,neutral or dissatisfied
19908,Female,Loyal Customer,37,Business travel,Business,1801,2,4,3,3,4,4,3,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
45098,Female,Loyal Customer,35,Business travel,Business,1658,2,2,5,2,1,2,1,5,5,5,3,3,5,3,6,6,satisfied
43810,Female,disloyal Customer,26,Business travel,Business,114,4,0,5,3,4,5,4,4,4,2,5,4,4,4,0,13,satisfied
22981,Female,Loyal Customer,62,Business travel,Eco,128,4,3,3,3,2,5,1,5,5,4,5,3,5,1,0,16,satisfied
68134,Male,Loyal Customer,58,Business travel,Business,813,1,1,1,1,5,5,5,3,3,3,3,5,3,3,0,0,satisfied
23518,Female,Loyal Customer,55,Personal Travel,Eco,349,2,3,2,3,2,3,5,2,2,2,2,5,2,3,0,0,neutral or dissatisfied
109188,Female,Loyal Customer,60,Business travel,Business,1508,3,1,1,1,2,2,2,3,3,3,3,2,3,2,15,15,neutral or dissatisfied
1150,Female,Loyal Customer,15,Personal Travel,Eco,89,3,5,3,4,5,3,1,5,5,5,4,3,5,5,0,0,neutral or dissatisfied
44586,Male,Loyal Customer,67,Personal Travel,Eco,157,4,1,4,3,5,4,5,5,4,5,3,4,3,5,45,33,neutral or dissatisfied
84299,Male,Loyal Customer,43,Business travel,Business,2828,0,1,1,2,5,5,4,3,3,3,3,5,3,5,39,41,satisfied
103793,Male,Loyal Customer,30,Business travel,Business,3131,1,1,1,1,5,4,5,5,5,5,4,5,5,5,7,0,satisfied
35032,Female,Loyal Customer,42,Business travel,Eco,718,5,1,4,1,3,3,3,5,5,5,5,3,5,1,0,0,satisfied
103291,Male,Loyal Customer,40,Business travel,Business,1959,3,3,3,3,4,4,4,4,3,5,5,4,5,4,209,191,satisfied
93909,Male,Loyal Customer,47,Business travel,Business,3496,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,2,satisfied
127925,Male,Loyal Customer,38,Business travel,Business,2300,4,2,2,2,4,4,3,4,4,4,4,3,4,2,60,37,neutral or dissatisfied
128097,Female,Loyal Customer,25,Personal Travel,Eco,2845,3,0,3,5,3,3,3,1,1,3,2,3,3,3,0,1,neutral or dissatisfied
26149,Male,disloyal Customer,26,Business travel,Eco,406,3,5,3,4,3,3,3,5,5,4,1,3,4,3,149,138,neutral or dissatisfied
95886,Male,Loyal Customer,66,Personal Travel,Eco,580,2,4,2,3,4,2,4,4,5,3,5,3,4,4,26,13,neutral or dissatisfied
125425,Female,Loyal Customer,69,Business travel,Eco,735,1,4,4,4,3,3,4,1,1,1,1,4,1,2,12,4,neutral or dissatisfied
120078,Female,Loyal Customer,22,Business travel,Business,1722,2,5,5,5,2,2,2,2,2,4,3,3,3,2,0,53,neutral or dissatisfied
60625,Male,Loyal Customer,8,Personal Travel,Eco Plus,1201,2,5,2,3,3,2,3,3,4,2,1,5,5,3,24,14,neutral or dissatisfied
115031,Female,disloyal Customer,37,Business travel,Business,372,5,5,5,4,4,5,4,4,4,4,5,3,4,4,11,0,satisfied
37077,Female,Loyal Customer,69,Personal Travel,Eco,1072,1,5,1,5,4,4,4,1,1,1,1,4,1,4,18,7,neutral or dissatisfied
69252,Male,Loyal Customer,28,Business travel,Eco,733,4,2,2,2,4,4,4,4,3,4,3,3,4,4,15,22,neutral or dissatisfied
12194,Male,Loyal Customer,51,Business travel,Eco Plus,1075,2,4,1,4,2,2,2,2,1,2,4,4,3,2,5,0,neutral or dissatisfied
80188,Female,Loyal Customer,46,Personal Travel,Eco,2586,3,1,3,3,3,4,4,2,4,4,3,4,1,4,59,57,neutral or dissatisfied
10430,Male,disloyal Customer,39,Business travel,Business,140,4,4,4,3,4,4,2,4,3,4,4,4,4,4,0,7,satisfied
21262,Female,disloyal Customer,21,Business travel,Eco Plus,903,4,3,4,4,1,4,1,1,4,5,3,1,4,1,35,28,neutral or dissatisfied
55236,Male,Loyal Customer,46,Business travel,Business,2423,4,4,4,4,2,4,4,4,4,4,4,5,4,5,1,0,satisfied
126917,Female,Loyal Customer,36,Business travel,Business,3130,2,2,2,2,5,5,5,5,5,5,5,5,5,3,62,65,satisfied
112190,Male,Loyal Customer,60,Business travel,Business,2198,3,3,3,3,3,4,4,4,4,4,4,3,4,3,23,4,satisfied
16342,Male,Loyal Customer,23,Business travel,Eco Plus,602,2,5,5,5,2,2,1,2,3,4,4,4,4,2,21,44,neutral or dissatisfied
2201,Male,Loyal Customer,52,Personal Travel,Eco,685,4,4,4,5,4,4,4,4,3,4,5,5,4,4,0,0,satisfied
53687,Male,Loyal Customer,36,Business travel,Eco,1208,4,5,5,5,4,4,4,4,2,1,2,2,3,4,3,0,satisfied
47168,Male,Loyal Customer,41,Business travel,Business,2789,3,3,2,3,4,3,3,4,4,3,4,3,4,5,10,0,satisfied
8782,Male,Loyal Customer,45,Business travel,Business,3305,2,2,2,2,3,5,5,4,4,4,4,4,4,3,8,0,satisfied
75468,Male,Loyal Customer,67,Personal Travel,Eco,2342,3,4,3,3,5,3,2,5,4,2,3,1,4,5,0,0,neutral or dissatisfied
663,Female,Loyal Customer,45,Business travel,Business,3712,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0,satisfied
74740,Female,Loyal Customer,56,Personal Travel,Eco,1431,3,5,3,3,4,5,5,1,1,3,1,2,1,5,91,76,neutral or dissatisfied
117904,Female,disloyal Customer,62,Business travel,Eco,255,3,3,2,2,2,2,2,2,1,5,3,1,3,2,113,107,neutral or dissatisfied
59599,Female,Loyal Customer,30,Business travel,Business,3720,2,1,1,1,2,3,2,2,2,4,3,3,4,2,27,12,neutral or dissatisfied
29479,Male,Loyal Customer,48,Business travel,Eco,1107,4,5,5,5,4,4,4,4,3,5,4,1,2,4,0,0,satisfied
105096,Female,Loyal Customer,32,Business travel,Business,2999,2,2,2,2,4,4,4,4,3,4,5,3,4,4,28,11,satisfied
94421,Female,Loyal Customer,30,Business travel,Business,2438,0,1,1,1,2,2,2,2,5,3,5,3,4,2,38,28,satisfied
49058,Female,disloyal Customer,40,Business travel,Business,156,1,1,1,5,4,1,2,4,2,4,5,5,2,4,0,0,neutral or dissatisfied
47795,Male,Loyal Customer,42,Business travel,Business,3665,5,5,5,5,5,5,4,4,4,4,4,4,4,3,83,92,satisfied
125451,Female,Loyal Customer,52,Business travel,Business,2917,5,5,5,5,5,5,5,3,4,4,4,5,3,5,15,32,satisfied
96114,Male,Loyal Customer,50,Business travel,Business,1235,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0,satisfied
23241,Female,Loyal Customer,18,Personal Travel,Eco Plus,549,2,5,2,3,2,2,2,2,5,5,4,5,4,2,0,0,neutral or dissatisfied
106258,Male,Loyal Customer,30,Business travel,Business,1500,3,3,3,3,5,4,5,5,4,3,4,3,5,5,0,0,satisfied
64874,Female,disloyal Customer,26,Business travel,Eco,190,3,2,3,3,1,3,1,1,4,5,4,3,3,1,0,0,neutral or dissatisfied
100136,Male,disloyal Customer,37,Business travel,Business,468,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0,satisfied
51774,Male,Loyal Customer,64,Personal Travel,Eco,261,1,4,0,3,1,0,1,1,3,1,3,3,4,1,0,0,neutral or dissatisfied
124301,Male,disloyal Customer,21,Business travel,Business,255,5,0,5,1,2,5,2,2,5,4,5,3,4,2,0,0,satisfied
36127,Female,Loyal Customer,52,Business travel,Business,1609,3,2,4,4,3,4,4,3,3,3,3,1,3,3,0,8,neutral or dissatisfied
121855,Female,Loyal Customer,52,Business travel,Business,413,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,2,satisfied
52648,Female,Loyal Customer,29,Personal Travel,Eco,119,2,2,2,2,5,2,2,5,4,5,3,2,3,5,0,0,neutral or dissatisfied
38803,Female,Loyal Customer,13,Personal Travel,Eco,387,2,1,2,3,1,2,1,1,4,1,3,1,4,1,16,12,neutral or dissatisfied
39916,Male,Loyal Customer,28,Business travel,Business,1087,1,1,3,1,5,5,5,5,3,2,4,5,5,5,0,0,satisfied
95301,Male,Loyal Customer,13,Personal Travel,Eco,323,2,4,2,3,2,2,2,2,1,5,4,4,4,2,15,7,neutral or dissatisfied
16505,Male,Loyal Customer,16,Personal Travel,Eco,282,2,5,2,3,5,2,5,5,3,3,5,5,4,5,8,16,neutral or dissatisfied
63771,Male,Loyal Customer,58,Business travel,Business,1721,3,3,3,3,3,4,5,4,4,4,4,4,4,5,18,0,satisfied
51960,Male,disloyal Customer,24,Business travel,Eco,347,3,0,3,1,5,3,5,5,3,5,4,5,3,5,0,0,neutral or dissatisfied
111305,Male,Loyal Customer,25,Business travel,Business,3465,2,4,4,4,2,2,2,2,4,5,3,4,3,2,0,0,neutral or dissatisfied
114340,Male,Loyal Customer,34,Personal Travel,Eco,948,2,4,2,2,4,2,4,4,4,3,4,3,5,4,0,0,neutral or dissatisfied
17379,Female,Loyal Customer,44,Business travel,Business,1707,5,5,5,5,5,5,3,5,5,5,5,2,5,3,0,0,satisfied
65992,Female,Loyal Customer,23,Personal Travel,Eco Plus,1372,3,5,3,1,1,3,1,1,3,2,3,4,5,1,0,0,neutral or dissatisfied
104578,Male,disloyal Customer,20,Business travel,Business,369,5,3,5,4,1,5,1,1,5,2,4,4,4,1,0,0,satisfied
7443,Male,Loyal Customer,8,Personal Travel,Eco,552,4,3,4,1,3,4,3,3,3,2,2,3,5,3,0,11,neutral or dissatisfied
67768,Female,Loyal Customer,26,Business travel,Eco,1188,1,5,5,5,1,1,4,1,2,3,4,3,3,1,0,13,neutral or dissatisfied
89581,Male,Loyal Customer,43,Business travel,Eco,1005,4,4,4,4,5,4,5,5,4,1,4,3,3,5,0,1,neutral or dissatisfied
47417,Female,Loyal Customer,72,Business travel,Business,1870,2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
30231,Female,Loyal Customer,48,Business travel,Eco,896,2,4,4,4,4,2,4,2,2,2,2,5,2,1,12,8,satisfied
14343,Male,Loyal Customer,27,Personal Travel,Eco,429,4,5,4,3,3,4,1,3,5,3,4,4,4,3,0,0,neutral or dissatisfied
79924,Male,Loyal Customer,25,Business travel,Business,1796,4,2,2,2,4,4,4,1,5,3,3,4,2,4,176,164,neutral or dissatisfied
105654,Male,disloyal Customer,26,Business travel,Eco,842,1,1,1,2,5,1,5,5,1,3,3,4,2,5,38,28,neutral or dissatisfied
29495,Male,disloyal Customer,16,Business travel,Business,1107,3,4,3,3,1,3,3,1,1,5,3,2,4,1,0,0,neutral or dissatisfied
98183,Female,disloyal Customer,36,Business travel,Business,327,2,2,2,3,5,2,5,5,5,4,5,3,4,5,0,0,neutral or dissatisfied
87554,Male,Loyal Customer,55,Personal Travel,Business,432,4,4,2,1,5,4,4,3,3,2,2,4,3,5,0,0,neutral or dissatisfied
83683,Female,disloyal Customer,23,Business travel,Eco,577,0,0,1,1,5,1,5,5,4,2,4,2,1,5,0,0,satisfied
74603,Male,Loyal Customer,50,Business travel,Business,1877,2,4,4,4,5,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
83191,Female,Loyal Customer,45,Business travel,Business,1123,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,5,satisfied
110103,Male,Loyal Customer,57,Business travel,Business,1749,1,1,1,1,4,5,5,5,5,5,5,4,5,4,19,5,satisfied
57026,Female,Loyal Customer,50,Business travel,Business,2454,3,3,3,3,5,3,5,3,3,3,3,3,3,5,46,24,satisfied
91205,Female,Loyal Customer,42,Personal Travel,Eco,270,1,2,1,4,3,3,3,4,4,1,4,1,4,4,0,0,neutral or dissatisfied
55470,Female,Loyal Customer,34,Business travel,Business,1825,2,2,2,2,3,3,5,5,5,4,5,3,5,3,13,0,satisfied
53922,Female,disloyal Customer,17,Business travel,Eco Plus,191,1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34,neutral or dissatisfied
129138,Male,Loyal Customer,45,Business travel,Business,679,4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,6,satisfied
2034,Female,Loyal Customer,59,Business travel,Business,812,2,2,2,2,4,4,5,2,2,2,2,5,2,4,0,3,satisfied
37286,Male,Loyal Customer,39,Business travel,Eco,1056,5,3,3,3,5,5,5,5,3,2,4,5,2,5,20,9,satisfied
32818,Male,Loyal Customer,28,Business travel,Business,101,2,1,1,1,2,2,2,2,2,2,3,2,4,2,0,0,neutral or dissatisfied
46695,Female,Loyal Customer,44,Personal Travel,Eco,73,2,3,2,3,4,3,4,1,1,2,1,2,1,1,0,32,neutral or dissatisfied
121598,Male,Loyal Customer,9,Personal Travel,Eco,936,5,5,4,2,4,4,4,4,5,4,5,5,5,4,22,22,satisfied
44039,Female,Loyal Customer,24,Business travel,Eco,287,1,1,0,3,5,0,5,5,2,2,2,2,2,5,0,8,neutral or dissatisfied
102733,Female,Loyal Customer,37,Personal Travel,Eco,255,3,1,3,4,3,3,3,3,1,4,4,1,3,3,0,0,neutral or dissatisfied
85600,Female,disloyal Customer,25,Business travel,Eco,317,0,4,0,4,5,0,5,5,5,1,2,4,3,5,9,5,satisfied
10833,Male,Loyal Customer,22,Business travel,Business,2027,2,2,2,2,4,4,4,4,5,3,4,4,4,4,7,2,satisfied
81553,Male,Loyal Customer,55,Business travel,Business,936,3,3,3,3,5,5,5,3,3,3,3,5,3,5,0,0,satisfied
24745,Male,Loyal Customer,53,Business travel,Eco,432,4,3,3,3,4,4,4,4,4,3,3,1,4,4,0,5,satisfied
58871,Female,Loyal Customer,46,Business travel,Business,888,3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0,satisfied
68900,Male,Loyal Customer,62,Personal Travel,Eco,1061,0,5,0,3,5,0,5,5,4,4,5,5,5,5,0,0,satisfied
31952,Female,Loyal Customer,53,Business travel,Business,216,5,5,4,5,5,5,4,5,5,5,5,5,5,4,0,0,satisfied
98758,Female,Loyal Customer,50,Business travel,Business,1814,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0,satisfied
59963,Male,Loyal Customer,57,Business travel,Business,2993,5,5,5,5,2,4,2,4,4,4,4,4,4,3,0,6,satisfied
38236,Female,Loyal Customer,54,Business travel,Business,2632,3,3,3,3,2,5,4,3,3,4,3,3,3,5,0,0,satisfied
43811,Female,Loyal Customer,42,Business travel,Business,199,1,1,1,1,5,4,5,5,5,5,4,5,5,5,0,0,satisfied
58215,Male,Loyal Customer,17,Personal Travel,Eco,802,2,5,2,2,4,2,4,4,2,5,3,1,4,4,0,5,neutral or dissatisfied
88293,Female,Loyal Customer,53,Business travel,Business,581,1,1,1,1,3,4,4,4,4,4,4,3,4,3,1,0,satisfied
37225,Male,Loyal Customer,49,Business travel,Business,1938,2,2,2,2,3,4,5,4,4,4,4,5,4,4,22,21,satisfied
43935,Female,Loyal Customer,37,Business travel,Eco Plus,174,5,3,5,3,5,5,5,5,5,1,5,3,5,5,0,0,satisfied
48899,Male,Loyal Customer,35,Business travel,Eco,326,4,2,2,2,4,4,4,4,2,5,5,5,3,4,0,0,satisfied
99082,Male,Loyal Customer,30,Business travel,Business,1821,1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,7,neutral or dissatisfied
75859,Female,Loyal Customer,16,Personal Travel,Eco,1437,1,5,0,4,5,0,5,5,3,3,4,4,4,5,0,0,neutral or dissatisfied
85109,Male,Loyal Customer,46,Business travel,Business,3995,4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0,satisfied
118135,Female,Loyal Customer,51,Business travel,Business,1488,2,3,3,3,4,3,4,2,2,2,2,4,2,2,73,62,neutral or dissatisfied
89169,Male,Loyal Customer,70,Personal Travel,Eco,1892,1,4,1,3,1,1,1,1,4,4,4,4,3,1,0,0,neutral or dissatisfied
4988,Male,disloyal Customer,26,Business travel,Business,502,2,2,2,5,5,2,2,5,4,3,4,4,4,5,53,52,neutral or dissatisfied
81441,Male,Loyal Customer,46,Business travel,Business,2491,3,3,3,3,4,4,5,4,4,4,4,5,4,3,0,0,satisfied
37707,Female,Loyal Customer,12,Personal Travel,Eco,944,2,2,2,4,1,2,1,1,1,4,4,1,4,1,20,15,neutral or dissatisfied
94317,Male,Loyal Customer,25,Business travel,Business,496,4,4,4,4,4,4,4,4,3,2,5,4,5,4,0,0,satisfied
42242,Female,Loyal Customer,63,Business travel,Business,329,2,2,2,2,5,1,5,4,4,4,4,4,4,3,0,0,satisfied
8085,Female,Loyal Customer,48,Business travel,Business,402,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,4,satisfied
42926,Female,Loyal Customer,43,Business travel,Business,3946,3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0,satisfied
114663,Female,Loyal Customer,35,Business travel,Business,337,5,5,5,5,2,4,5,4,4,4,4,3,4,5,54,40,satisfied
63597,Female,Loyal Customer,32,Business travel,Business,2133,4,4,4,4,4,4,4,4,5,2,5,3,4,4,0,0,satisfied
78220,Male,Loyal Customer,44,Personal Travel,Eco,192,2,4,2,5,4,2,4,4,3,1,4,1,2,4,0,0,neutral or dissatisfied
2902,Male,Loyal Customer,60,Personal Travel,Eco,491,1,3,1,3,5,1,5,5,3,2,2,5,1,5,22,49,neutral or dissatisfied
71673,Female,Loyal Customer,20,Personal Travel,Eco,1120,2,1,2,4,2,2,2,2,2,4,4,3,3,2,0,3,neutral or dissatisfied
128042,Female,Loyal Customer,10,Personal Travel,Eco,1440,1,4,1,4,4,1,4,4,5,3,3,5,5,4,0,7,neutral or dissatisfied
53847,Female,Loyal Customer,51,Business travel,Business,140,2,1,3,1,1,3,3,3,3,3,2,2,3,2,0,0,neutral or dissatisfied
42369,Female,Loyal Customer,22,Personal Travel,Eco,451,2,4,2,3,2,2,2,2,3,5,5,4,5,2,0,0,neutral or dissatisfied
110474,Female,Loyal Customer,42,Personal Travel,Eco,798,1,1,1,3,5,2,2,3,3,1,3,3,3,3,1,4,neutral or dissatisfied
17284,Male,Loyal Customer,32,Business travel,Business,3607,1,1,1,1,5,5,5,5,4,2,5,1,5,5,0,0,satisfied
69457,Male,Loyal Customer,24,Personal Travel,Eco,1096,2,5,2,3,1,2,1,1,5,4,4,3,1,1,1,0,neutral or dissatisfied
83974,Female,Loyal Customer,43,Business travel,Business,373,2,5,2,2,2,5,4,5,5,5,5,5,5,3,0,0,satisfied
107761,Male,Loyal Customer,7,Personal Travel,Eco,405,3,5,3,2,4,3,4,4,3,5,4,3,5,4,3,0,neutral or dissatisfied
37834,Male,Loyal Customer,29,Business travel,Business,2542,5,5,4,5,5,5,5,5,5,2,1,3,2,5,18,55,satisfied
